p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.0092175075713457,0.3422252989939322,0.188,0.143,1,IEG-High Microglia,Tmem65
0.009373410437605121,0.45059968444295645,0.234,0.182,1,IEG-High Microglia,Zfp106
0,4.509250743278365,0.848,0.088,0,Infiltrating Macrophages,Arhgap15
0,7.003457535958565,0.715,0.007,0,Infiltrating Macrophages,Vav3
0,4.979583891370547,0.744,0.042,0,Infiltrating Macrophages,Trps1
0,6.333110273004433,0.744,0.063,0,Infiltrating Macrophages,Mrc1
0,5.452130472591176,0.738,0.065,0,Infiltrating Macrophages,Dab2
0,7.165337271199517,0.657,0.01,0,Infiltrating Macrophages,Aoah
0,7.666032177762479,0.654,0.015,0,Infiltrating Macrophages,F13a1
0,4.826951275965964,0.67,0.042,0,Infiltrating Macrophages,Ifi207
0,7.1187285200179335,0.612,0.009,0,Infiltrating Macrophages,Pde7b
0,5.193947505721296,0.615,0.021,0,Infiltrating Macrophages,Mndal
0,5.703011924019544,0.608,0.015,0,Infiltrating Macrophages,Ifi203
0,5.915256762627905,0.583,0.016,0,Infiltrating Macrophages,Cybb
0,6.3007433827336286,0.55,0.01,0,Infiltrating Macrophages,Lilrb4a
0,4.767606727060251,0.576,0.041,0,Infiltrating Macrophages,Itsn1
0,4.720387680800897,0.521,0.016,0,Infiltrating Macrophages,Itga4
0,5.12018653433976,0.43,0.015,0,Infiltrating Macrophages,Msr1
0,7.70705530320091,0.401,0.004,0,Infiltrating Macrophages,Cd163
0,6.4834320184754235,0.395,0.007,0,Infiltrating Macrophages,Ms4a7
0,6.871484571373802,0.379,0.005,0,Infiltrating Macrophages,Pla2g7
0,5.693928225465156,0.382,0.009,0,Infiltrating Macrophages,Iqgap2
0,7.8284307612190265,0.362,0.002,0,Infiltrating Macrophages,Ms4a4a
0,7.222923914900956,0.317,0.003,0,Infiltrating Macrophages,Colec12
0,6.843615511690127,0.233,0.002,0,Infiltrating Macrophages,Klra2
6.008849413560475e-308,6.446474370544772,0.259,0.004,1.08153280594675e-303,Infiltrating Macrophages,Nrg2
1.0846059400878644e-306,4.211631130208084,0.777,0.099,1.9521822315641472e-302,Infiltrating Macrophages,Myo5a
2.0540664586823268e-306,6.927479981315784,0.223,0.002,3.6971142189823197e-302,Infiltrating Macrophages,Cd38
3.877507007709922e-299,4.334291175996101,0.472,0.029,6.979124863177088e-295,Infiltrating Macrophages,Cp
1.1184658331962167e-293,6.75195509145726,0.204,0.002,2.0131266531698706e-289,Infiltrating Macrophages,Clec12a
5.1796592435181935e-291,5.864622604996935,0.256,0.005,9.322868672408397e-287,Infiltrating Macrophages,Sh3pxd2b
1.5936414666117489e-288,6.010046722107477,0.23,0.003,2.868395275754487e-284,Infiltrating Macrophages,Clec10a
1.880507855740433e-285,6.802822415908897,0.204,0.002,3.3847260895472054e-281,Infiltrating Macrophages,Clec4n
6.369893203436447e-285,6.565209635469067,0.21,0.002,1.1465170776865261e-280,Infiltrating Macrophages,Nlrc4
1.807631960125005e-282,4.599354825355555,0.366,0.016,3.2535567650289964e-278,Infiltrating Macrophages,Sash1
3.474864817871385e-282,5.650478878891823,0.239,0.004,6.254409185686706e-278,Infiltrating Macrophages,Myof
3.681226017597664e-265,6.400848633103623,0.194,0.002,6.625838709074035e-261,Infiltrating Macrophages,Ahr
7.459709939217681e-265,6.090505447137433,0.184,0.001,1.3426731919597903e-260,Infiltrating Macrophages,Egfr
3.1012276830856316e-258,6.708677579061312,0.201,0.003,5.581899706785828e-254,Infiltrating Macrophages,Igf1
2.0297256373147666e-251,4.9420669740739935,0.35,0.017,3.6533031746028484e-247,Infiltrating Macrophages,Pstpip2
9.178536564845842e-250,7.469717176892004,0.165,0.001,1.652044796306603e-245,Infiltrating Macrophages,F630028O10Rik
4.134243577862365e-249,5.710150643964193,0.23,0.005,7.441225015794471e-245,Infiltrating Macrophages,Lyve1
3.1767256530583296e-248,4.249555791975434,0.411,0.026,5.7177885029396875e-244,Infiltrating Macrophages,Mdfic
4.252934250894248e-248,4.882196142096722,0.353,0.018,7.654856358184556e-244,Infiltrating Macrophages,Pf4
3.6779102592710356e-230,7.7143056293928165,0.136,0,6.619870675661937e-226,Infiltrating Macrophages,Ms4a14
9.859889938921736e-228,4.157039334830449,0.366,0.022,1.7746815901065233e-223,Infiltrating Macrophages,Ifi211
9.742485388882413e-226,4.226269282635055,0.294,0.013,1.7535499451449456e-221,Infiltrating Macrophages,Xdh
6.093568408664806e-224,5.327705512036914,0.304,0.014,1.0967813778755784e-219,Infiltrating Macrophages,Vcam1
1.193800930654242e-223,5.719827875255817,0.236,0.007,2.14872229508457e-219,Infiltrating Macrophages,Cd36
4.94735136721723e-223,4.240954753487085,0.537,0.059,8.904737725854292e-219,Infiltrating Macrophages,Psd3
3.292522673060703e-219,6.760938971714486,0.162,0.002,5.926211559241959e-215,Infiltrating Macrophages,Dram1
9.636622961613331e-210,4.372695338036017,0.294,0.015,1.7344957668607836e-205,Infiltrating Macrophages,Oas2
5.744955015665683e-208,9.789038939861479,0.126,0,1.0340344532696664e-203,Infiltrating Macrophages,Tlr8
1.3907106104671492e-198,4.231813021074091,0.327,0.02,2.5031400277798218e-194,Infiltrating Macrophages,Ifi213
6.6831349978133205e-198,6.254374216659821,0.155,0.002,1.2028974682564196e-193,Infiltrating Macrophages,Rab7b
1.802135273577942e-192,5.3671200476023095,0.812,0.221,3.2436632789129376e-188,Infiltrating Macrophages,Apoe
1.8166495843691002e-192,5.6713731236248615,0.162,0.003,3.2697875869059436e-188,Infiltrating Macrophages,Adam33
2.9440742294434277e-192,5.4070045559436295,0.197,0.005,5.299039205575226e-188,Infiltrating Macrophages,Lilr4b
5.219147417380686e-189,3.9825126288242862,0.725,0.148,9.393943436543496e-185,Infiltrating Macrophages,Lyz2
4.608660991741807e-187,3.5264932587658584,0.521,0.066,8.295128919036078e-183,Infiltrating Macrophages,Ms4a6c
8.050148617583946e-186,7.300657306823153,0.139,0.002,1.4489462496789344e-181,Infiltrating Macrophages,Timd4
3.4018329781280423e-184,3.759816899909555,0.421,0.041,6.122959177332663e-180,Infiltrating Macrophages,Eps8
1.2392857872841748e-182,5.8687259040419315,0.155,0.003,2.2305904885327864e-178,Infiltrating Macrophages,Cmah
8.407971273564073e-182,3.532176444716555,0.44,0.045,1.5133507495287975e-177,Infiltrating Macrophages,Iqgap1
2.2746417132309524e-180,4.388893127207265,0.233,0.01,4.094127619644391e-176,Infiltrating Macrophages,Ccr1
1.4361639405677725e-178,3.8180493735298833,0.227,0.009,2.5849514766279337e-174,Infiltrating Macrophages,Ptprk
1.7667700243084854e-176,5.659175257425078,0.136,0.002,3.180009366752843e-172,Infiltrating Macrophages,Mgl2
9.433175897516053e-173,3.9283977786055377,0.799,0.211,1.6978773297939143e-168,Infiltrating Macrophages,Rbpj
8.869155540966916e-171,6.922583192336114,0.113,0.001,1.5963593058186352e-166,Infiltrating Macrophages,Htr7
3.290180633749355e-167,7.513921061074529,0.136,0.002,5.921996122685465e-163,Infiltrating Macrophages,Gpr141
2.5520762434266457e-166,3.4309855400321836,0.398,0.04,4.593482030543619e-162,Infiltrating Macrophages,Arhgef3
1.1024929589508755e-164,6.152564695836637,0.12,0.001,1.9843770768156807e-160,Infiltrating Macrophages,Gm21188
2.885145854343605e-163,4.9469460944203,0.201,0.008,5.192974023233056e-159,Infiltrating Macrophages,Slco3a1
6.67968181220197e-162,5.244818352088754,0.159,0.004,1.2022759293782325e-157,Infiltrating Macrophages,Siglec1
8.306281978605879e-161,7.3083720615613315,0.11,0.001,1.4950476933292721e-156,Infiltrating Macrophages,Serpinb8
5.766257541372353e-158,6.10484005016402,0.113,0.001,1.0378686948716098e-153,Infiltrating Macrophages,Gm6377
3.295851245363825e-157,5.314525678081287,0.181,0.006,5.932202656530349e-153,Infiltrating Macrophages,Slamf7
2.6439729988477595e-152,6.017488582180693,0.146,0.003,4.758887000626082e-148,Infiltrating Macrophages,Plbd1
2.5956629693857737e-150,4.221504776771365,0.217,0.011,4.671933778597454e-146,Infiltrating Macrophages,Sdc4
5.661124914947909e-146,4.640515107428666,0.243,0.015,1.0189458734414741e-141,Infiltrating Macrophages,Ms4a4c
7.98644490528517e-145,5.249869540880981,0.139,0.003,1.4374802185022777e-140,Infiltrating Macrophages,Tfec
5.0615133518102306e-144,4.778560614386462,0.152,0.004,9.110217881923235e-140,Infiltrating Macrophages,Cbr2
1.1651998968993015e-142,6.113712746006611,0.133,0.003,2.097243294429053e-138,Infiltrating Macrophages,Pdgfc
4.418917180815873e-142,4.030186115949922,0.369,0.042,7.95360903375049e-138,Infiltrating Macrophages,Iigp1
5.090821425849709e-141,5.101439583156936,0.172,0.007,9.16296948438689e-137,Infiltrating Macrophages,Reps2
9.771765541010797e-140,4.2892188723470515,0.443,0.065,1.7588200797265334e-135,Infiltrating Macrophages,H2-Aa
1.2000511587010099e-132,5.082669895256495,0.175,0.008,2.1599720805459476e-128,Infiltrating Macrophages,Alcam
3.2771558939391184e-130,3.4606477954050545,0.265,0.022,5.898552893501019e-126,Infiltrating Macrophages,Samd9l
4.246098733806124e-130,4.346129327754756,0.388,0.052,7.642553110977643e-126,Infiltrating Macrophages,H2-Eb1
1.6435965995065994e-129,3.9195989399945876,0.239,0.017,2.9583095194519284e-125,Infiltrating Macrophages,Gm20559
3.1781035769601705e-128,5.490732599970873,0.12,0.003,5.720268628170611e-124,Infiltrating Macrophages,Cd40
3.9521841983954075e-128,4.260647962600723,0.489,0.088,7.113536338691894e-124,Infiltrating Macrophages,H2-Ab1
5.915655014521083e-128,3.4669178336733872,0.392,0.052,1.0647587460636497e-123,Infiltrating Macrophages,Tgfbi
9.887473450465135e-127,4.114300086385351,0.168,0.007,1.7796463463492195e-122,Infiltrating Macrophages,Klrk1
1.344675378642315e-125,4.5046795314115755,0.123,0.003,2.420281214018303e-121,Infiltrating Macrophages,Adam19
6.264583505771473e-125,4.823154326200311,0.155,0.006,1.1275623852038073e-120,Infiltrating Macrophages,Plxnc1
2.151244522556462e-124,4.029164046603421,0.294,0.029,3.872025016149376e-120,Infiltrating Macrophages,Pim1
8.950999480846596e-124,6.460034450420418,0.11,0.002,1.6110903965575788e-119,Infiltrating Macrophages,Stap1
2.3643961349345454e-123,5.264904843824367,0.175,0.009,4.255676603268688e-119,Infiltrating Macrophages,Ifi205
3.8404582030815406e-123,5.235492457785145,0.117,0.003,6.912440719726465e-119,Infiltrating Macrophages,Folr2
1.9946009639798073e-122,2.9005161109712034,0.498,0.09,3.5900822750672553e-118,Infiltrating Macrophages,Dse
2.6493317815247738e-121,3.9269630730540044,0.178,0.009,4.76853227356644e-117,Infiltrating Macrophages,AB124611
3.058181901820543e-120,4.0266160535022655,0.184,0.01,5.504421605086795e-116,Infiltrating Macrophages,Antxr2
5.432270770100978e-119,2.6629820900146166,0.388,0.053,9.77754415910475e-115,Infiltrating Macrophages,Hip1
2.127453063043425e-118,4.699642858131334,0.191,0.012,3.8292027681718605e-114,Infiltrating Macrophages,Pfkp
2.217038896007043e-117,4.951192055924077,0.142,0.005,3.990448308923077e-113,Infiltrating Macrophages,Clec4a1
5.117530600637611e-114,3.326640122872735,0.353,0.047,9.211043328087635e-110,Infiltrating Macrophages,Oasl2
6.759215120362724e-114,2.752898588003519,0.55,0.118,1.2165911295140866e-109,Infiltrating Macrophages,Ifi204
1.0870638646382672e-113,5.648828598298809,0.107,0.002,1.956606249962417e-109,Infiltrating Macrophages,C2
5.350520421577878e-110,3.9712865578675274,0.605,0.167,9.6304017067980225e-106,Infiltrating Macrophages,Cd74
3.1557487517835893e-107,5.145531695115384,0.11,0.003,5.680032178335283e-103,Infiltrating Macrophages,Mfsd6
8.536607087288128e-107,2.952181739466811,0.346,0.048,1.5365039096409902e-102,Infiltrating Macrophages,Clic4
2.5975937556822972e-105,4.721305405527233,0.142,0.007,4.6754090008525666e-101,Infiltrating Macrophages,Oasl1
2.2046938134088266e-104,2.5627891816279993,0.628,0.173,3.968228394754547e-100,Infiltrating Macrophages,Ms4a6b
1.1195603968490923e-102,5.268521443524284,0.107,0.003,2.0150967582886813e-98,Infiltrating Macrophages,Ccn1
3.966117099870889e-102,4.286746052935211,0.139,0.006,7.138614168057613e-98,Infiltrating Macrophages,Sestd1
9.448181070425622e-102,3.89818131795401,0.172,0.011,1.7005781108659077e-97,Infiltrating Macrophages,Sema4a
4.689137252834901e-100,4.381421982631366,0.191,0.014,8.439978141377538e-96,Infiltrating Macrophages,Ccl7
1.340961296872805e-97,3.416462922688524,0.159,0.01,2.413596238241362e-93,Infiltrating Macrophages,Atp8b4
1.676163346239453e-97,3.662893649738502,0.178,0.013,3.0169264068963916e-93,Infiltrating Macrophages,Ifitm2
8.399520614342427e-97,4.508058969925413,0.113,0.004,1.5118297153754934e-92,Infiltrating Macrophages,Ehd1
8.990042362395357e-95,2.4328163269644043,0.628,0.185,1.6181177248075403e-90,Infiltrating Macrophages,Man2a1
9.434992314238228e-94,3.991052926725403,0.249,0.028,1.6982042666397388e-89,Infiltrating Macrophages,C4b
1.4839884514882462e-93,2.992872209815694,0.343,0.053,2.6710308138336942e-89,Infiltrating Macrophages,Rftn1
1.6081560457782694e-93,3.147394852974299,0.249,0.028,2.894520066796307e-89,Infiltrating Macrophages,Sh3bgrl
5.4861956182127366e-92,3.963577504185989,0.168,0.012,9.874603493221104e-88,Infiltrating Macrophages,Ciita
1.7044187244919338e-91,5.446861043622331,0.129,0.006,3.067783262213032e-87,Infiltrating Macrophages,Negr1
1.2467040547500114e-90,4.451334867968391,0.123,0.006,2.2439426281445456e-86,Infiltrating Macrophages,Gm14636
3.474168656008132e-90,3.1723410183759175,0.265,0.033,6.2531561639490374e-86,Infiltrating Macrophages,Tmem106a
1.6364246852922514e-86,3.5532342078386674,0.175,0.014,2.945400791057523e-82,Infiltrating Macrophages,Axl
1.6242646863144256e-80,2.691225064588575,0.34,0.06,2.923514008897335e-76,Infiltrating Macrophages,Atrnl1
2.1483409239288318e-79,3.8943012856602666,0.204,0.022,3.8667988289795043e-75,Infiltrating Macrophages,Ccr2
2.823839500514148e-79,4.192653483846138,0.113,0.006,5.082628716975415e-75,Infiltrating Macrophages,Gas7
5.482627611385267e-78,3.2302467722144232,0.288,0.045,9.868181437732343e-74,Infiltrating Macrophages,Slfn5
2.688176662569353e-77,2.737622623092081,0.385,0.08,4.8384491749585783e-73,Infiltrating Macrophages,Neat1
1.4605968122614815e-76,4.26981772124388,0.133,0.009,2.6289282023894407e-72,Infiltrating Macrophages,Cd44
2.3592624076754853e-76,4.637471462246393,0.149,0.012,4.246436407575106e-72,Infiltrating Macrophages,Trerf1
6.181509626812384e-76,2.4758139911792725,0.495,0.133,1.112609917729961e-71,Infiltrating Macrophages,Gm4951
1.3462883345819324e-75,2.5826916636483994,0.307,0.052,2.42318437341402e-71,Infiltrating Macrophages,Clec2d
2.0166786816159432e-75,3.8153550542109476,0.152,0.012,3.6298199590405365e-71,Infiltrating Macrophages,Shtn1
2.8399354913677367e-75,3.299302027141946,0.233,0.03,5.1115998909127895e-71,Infiltrating Macrophages,Pirb
1.1648927438692924e-74,2.1710285863318255,0.508,0.138,2.0966904496903395e-70,Infiltrating Macrophages,Rbms1
6.986995144385632e-73,3.5709130710521166,0.136,0.01,1.2575892560379698e-68,Infiltrating Macrophages,Arhgap10
1.2795147406718584e-72,4.14582257642074,0.104,0.005,2.302998581735278e-68,Infiltrating Macrophages,Slfn1
2.6634578473049815e-72,3.598232954307049,0.149,0.012,4.793957779364236e-68,Infiltrating Macrophages,Ccnd2
5.048407164838804e-71,1.8871885249718736,0.854,0.499,9.086628055993364e-67,Infiltrating Macrophages,Ctsc
1.3801770859055939e-70,3.7905452656548877,0.12,0.008,2.4841807369214787e-66,Infiltrating Macrophages,Ifi44
1.6652664932767515e-70,3.976555056800211,0.162,0.015,2.997313161248825e-66,Infiltrating Macrophages,Rsad2
7.140503443037357e-70,2.4065164319062156,0.421,0.102,1.285219214712294e-65,Infiltrating Macrophages,St8sia4
3.983194857150291e-69,1.8086472852091018,0.848,0.5,7.1693524233848085e-65,Infiltrating Macrophages,Dennd1a
4.666758564563229e-69,1.170501619428764,0.964,0.854,8.399698740357356e-65,Infiltrating Macrophages,mt-Co1
9.694739680581954e-69,3.429486438230473,0.113,0.007,1.7449561951079458e-64,Infiltrating Macrophages,Cpne8
1.4354843356125938e-67,2.464027429143774,0.566,0.201,2.5837282556691076e-63,Infiltrating Macrophages,Wwp1
9.070285123403243e-67,2.4294199189665315,0.282,0.048,1.6325606193613497e-62,Infiltrating Macrophages,Raph1
4.900714065494064e-66,2.6520011023685655,0.369,0.084,8.820795246482765e-62,Infiltrating Macrophages,Parp11
1.247354741594923e-65,2.347293491463611,0.159,0.015,2.245113799396702e-61,Infiltrating Macrophages,Pltp
2.6379367143752703e-65,3.3849606609060694,0.133,0.011,4.748022292204049e-61,Infiltrating Macrophages,Gbp6
3.5247670801486275e-65,2.732782072321392,0.469,0.138,6.344228267559514e-61,Infiltrating Macrophages,Nfkbiz
6.035506645490497e-65,2.174891851530086,0.667,0.286,1.0863308411218347e-60,Infiltrating Macrophages,Nrp1
8.633953040823286e-65,3.4397697856974174,0.142,0.013,1.554025207817783e-60,Infiltrating Macrophages,Ifi47
5.807419561180217e-64,2.695730393603669,0.155,0.015,1.045277446816827e-59,Infiltrating Macrophages,Gramd3
7.172038482266055e-64,2.9161618270183114,0.172,0.019,1.2908952064230672e-59,Infiltrating Macrophages,Irf7
8.44997683664927e-64,2.997661342981657,0.291,0.056,1.520911330828502e-59,Infiltrating Macrophages,Creb5
3.423429613246814e-63,3.1397484140513683,0.175,0.02,6.16183096088294e-59,Infiltrating Macrophages,Vim
5.040025174615603e-63,3.5143224175130165,0.129,0.011,9.071541311790623e-59,Infiltrating Macrophages,Ldlr
1.750872400254468e-62,2.8025907292103542,0.181,0.022,3.151395233218017e-58,Infiltrating Macrophages,Ahnak
2.213041990984546e-61,3.1796997889171474,0.262,0.047,3.9832542795730844e-57,Infiltrating Macrophages,Fgl2
2.5630849465658708e-61,2.8434171502882615,0.236,0.038,4.613296595323911e-57,Infiltrating Macrophages,Gbp4
2.9312425011473487e-61,2.8959827613981686,0.265,0.048,5.275943377815113e-57,Infiltrating Macrophages,Ifi209
7.253558616668443e-61,4.119860218081739,0.117,0.009,1.305568015414153e-56,Infiltrating Macrophages,Abtb2
2.3755334340321003e-59,2.176912818568373,0.398,0.102,4.275722627914377e-55,Infiltrating Macrophages,Cpq
4.0673188489824566e-58,2.1861704326016422,0.327,0.072,7.320767196283524e-54,Infiltrating Macrophages,Rbbp8
2.343638410088555e-57,2.1573866419357275,0.589,0.237,4.218314774318391e-53,Infiltrating Macrophages,Dclre1c
2.1007755193473826e-56,2.3343509778393807,0.298,0.062,3.781185857273354e-52,Infiltrating Macrophages,Adam9
3.2774914683711305e-56,1.969211997751717,0.443,0.13,5.899156893921198e-52,Infiltrating Macrophages,Sp100
4.929916782672367e-56,2.2953443458050247,0.333,0.078,8.873357217131993e-52,Infiltrating Macrophages,Snx8
8.690852565870756e-56,2.8170465789551566,0.207,0.032,1.5642665533310774e-51,Infiltrating Macrophages,Plekhg5
1.370651270402447e-55,2.3472682087300285,0.343,0.084,2.4670352215973644e-51,Infiltrating Macrophages,Ifitm3
3.563789599450266e-55,2.861350818424096,0.155,0.018,6.414464900050534e-51,Infiltrating Macrophages,Ifi206
5.841956267718234e-55,4.433650848838427,0.162,0.02,1.051493708626605e-50,Infiltrating Macrophages,Cxcl9
6.2438053320377124e-55,2.593749370551775,0.252,0.047,1.123822521713468e-50,Infiltrating Macrophages,Pgap1
2.338189208848097e-53,2.93584640800447,0.139,0.015,4.20850675700569e-49,Infiltrating Macrophages,Fgd6
7.673448855376109e-53,3.0274385977509537,0.207,0.034,1.381144059479146e-48,Infiltrating Macrophages,Plin2
5.716367964850462e-52,2.4736508123224823,0.327,0.08,1.0288890699934346e-47,Infiltrating Macrophages,Tiparp
1.074551931847504e-51,3.8322864847791545,0.172,0.024,1.9340860221323225e-47,Infiltrating Macrophages,Ifit2
8.897386850409834e-51,2.5868443048659557,0.463,0.158,1.601440659205266e-46,Infiltrating Macrophages,Srgn
2.357883790094093e-50,3.179739672725226,0.123,0.012,4.243955033790358e-46,Infiltrating Macrophages,Arhgap19
7.551386422058991e-50,3.2059382191616743,0.129,0.014,1.3591740421063977e-45,Infiltrating Macrophages,Wfdc17
1.915179549922139e-49,2.9872570596369536,0.188,0.03,3.447131671904858e-45,Infiltrating Macrophages,Samd4
1.936176259523134e-49,2.3213132991934144,0.372,0.106,3.484923649515689e-45,Infiltrating Macrophages,Fos
1.9825789306299133e-48,2.235363212572202,0.256,0.053,3.568443817240781e-44,Infiltrating Macrophages,Mthfr
2.6068101277397133e-48,1.504829191036054,0.845,0.553,4.69199754891871e-44,Infiltrating Macrophages,Pid1
3.1344674004201346e-48,3.9255179634886246,0.165,0.024,5.6417278740162e-44,Infiltrating Macrophages,Cxcl10
7.626012238626991e-48,2.941122695227752,0.136,0.016,1.372605942830472e-43,Infiltrating Macrophages,Tgtp2
1.786948483588948e-47,2.2865859191867557,0.421,0.136,3.2163285756117477e-43,Infiltrating Macrophages,Hivep2
3.9796473996021433e-47,1.9624117069668239,0.353,0.097,7.162967354543897e-43,Infiltrating Macrophages,Ms4a6d
5.365567257705869e-47,2.285810439991268,0.236,0.047,9.657484507144792e-43,Infiltrating Macrophages,Ier2
7.736391743312236e-47,2.8377602959025996,0.159,0.022,1.3924731498787692e-42,Infiltrating Macrophages,Rell1
7.7688147712612995e-47,2.2005516149049353,0.424,0.139,1.3983089706793213e-42,Infiltrating Macrophages,Nampt
6.028933962942421e-46,3.182094936151597,0.129,0.015,1.0851478239900063e-41,Infiltrating Macrophages,Lrrc8c
2.148037353451735e-45,3.8997691442493663,0.1,0.009,3.866252432477778e-41,Infiltrating Macrophages,Ptger4
2.3734602074560047e-45,2.9716299722314803,0.162,0.024,4.271991027400063e-41,Infiltrating Macrophages,Nedd9
2.734093284165645e-45,1.4318044689647491,0.706,0.364,4.921094502169745e-41,Infiltrating Macrophages,Snx2
3.168084845364081e-45,1.8719460020780079,0.366,0.106,5.702235913170809e-41,Infiltrating Macrophages,Bst2
2.1158808831119322e-44,1.7048170581770912,0.644,0.311,3.808374001513167e-40,Infiltrating Macrophages,H3f3b
3.072546485390283e-44,2.009205723284891,0.333,0.092,5.530276419053971e-40,Infiltrating Macrophages,Arhgap18
6.190379312228178e-44,2.8160795121938156,0.142,0.019,1.1142063724079498e-39,Infiltrating Macrophages,Fbxw17
8.54302144532236e-44,3.018978936245617,0.146,0.02,1.5376584299435718e-39,Infiltrating Macrophages,Rasgrp4
1.1745518464514451e-43,1.7806320430746787,0.495,0.189,2.114075868427956e-39,Infiltrating Macrophages,Rnf150
1.9498090058078203e-43,2.8501990839847933,0.142,0.019,3.509461229553496e-39,Infiltrating Macrophages,Gpr65
9.410788030816415e-43,1.5404593487277627,0.67,0.337,1.6938477376666465e-38,Infiltrating Macrophages,App
