avg.exp,pct.exp,features.plot,id,avg.exp.scaled,avg.exp.mm,pct.exp.plot
4.67401734029748,48.64864864864865,Ccl12,Cycling Myeloid Progenitors,1.0837596037761148,0.5500752768004106,48.64864864864865
3.9447277256095648,48.64864864864865,Gm4951,Cycling Myeloid Progenitors,1.2083129117446665,0.6281754444639909,48.64864864864865
3.9075329348072465,59.45945945945946,Ifi204,Cycling Myeloid Progenitors,1.252069976435275,0.6294257173226063,59.45945945945946
42.41207878319263,100,Cst3,Cycling Myeloid Progenitors,-0.7877927667876748,0.12719470995738844,100
31.641603780033783,97.2972972972973,Hexb,Cycling Myeloid Progenitors,0.23317714700941017,0.5557013384768562,97.2972972972973
41.34600464775408,100,Tanc2,Cycling Myeloid Progenitors,0.6304123896560007,0.8537741496389751,100
28.228250571579718,91.8918918918919,mt-Cytb,Cycling Myeloid Progenitors,-0.4393382136413747,0.20040007691936382,91.8918918918919
34.92309699749801,97.2972972972973,mt-Nd1,Cycling Myeloid Progenitors,0.2413944728437187,0.34122775958293855,97.2972972972973
22.973612921799386,91.8918918918919,mt-Nd2,Cycling Myeloid Progenitors,-0.5878266035890837,0.14817246054944205,91.8918918918919
1.3204664889859745,24.324324324324326,Egr1,Cycling Myeloid Progenitors,0.7138915889788965,0.26221785107368323,24.324324324324326
0.11766701980866491,5.405405405405405,Fosb,Cycling Myeloid Progenitors,-0.7523304102032353,0.045275666596324635,5.405405405405405
4.763555553988202,75.67567567567568,Knl1,Cycling Myeloid Progenitors,2.5,1,75.67567567567568
2.797707638049333,48.64864864864865,Neil3,Cycling Myeloid Progenitors,2.5,1,48.64864864864865
1.1555765154700195,32.432432432432435,Esco2,Cycling Myeloid Progenitors,2.5,1,32.432432432432435
