"log2foldchange","p.value","FDR","gene"
0.15754127698648,0.641787079112175,0.774708452151976,"Dock5"
0.59756253750079,0.00421704604513746,0.184799733310565,"Dock6"
0.289985202384608,0.588163267430663,0.734765174049526,"Dock7"
0.57650092197296,0.0659311796693158,0.283114736643562,"Dock8"
0.37679002992188,0.457468996807433,0.638601126872026,"Dock9"
0.138481953791431,0.25870923791523,0.479869337229495,"Dohh"
0.333243408115197,0.126222404892579,0.351808384035977,"Dok1"
0.785875194647152,0.189889830094968,0.415998769573722,"Dok2"
0.210035214816465,0.480019987564688,0.655818150144843,"Dok3"
0.321928094887362,0.523558600741061,0.687493539533815,"Dok4"
0.577766999316952,0.0151308599452845,0.210612188523234,"Dok5"
0.872125177447842,0.000289319360857499,0.174888157011517,"Dok6"
0.499386769015082,0.147107008704539,0.373179579077394,"Dok7"
0.409984271552558,0.0376336756685071,0.245727506524005,"Dolk"
0.501906760993598,0.00638078094603165,0.190324647962495,"Dolpp1"
0.415037499278844,0.0867675909477022,0.308194777668689,"Donson"
0.8415991353568,0.139965488413168,0.366425059633267,"Dop1a"
0.545703070273929,0.041256959045606,0.252629268855334,"Dop1b"
0.376375878909738,0.952115957162221,0.975531857978574,"Dot1l"
0.482392767080609,0.00678903333998917,0.192606480311732,"Doxl1"
0.488389241026103,0.0563440881166161,0.272926190078064,"Doxl2"
0.514573172829758,0.00271032177977125,0.174888157011517,"Dpagt1"
0.489872732201433,0.0707401105779653,0.291097523677044,"Dpcd"
0.564784618783526,0.107275783180696,0.331184531990883,"Dpep1"
0.339415521616203,0.139961685709203,0.366425059633267,"Dpep2"
0.743568328990453,0.0495383926966695,0.264042812102205,"Dpep3"
0.57190634789571,0.0554576217437575,0.272161737766819,"Dpf1"
0.171902650882755,0.0659090668945665,0.283114736643562,"Dpf2"
0.296393002780225,0.145969584860182,0.372186084171535,"Dpf3"
0.287980762964025,0.614109498506394,0.754987736496324,"Dph1"
0.359081093304828,0.487796193985021,0.661552253843942,"Dph2"
0.51765256576173,0.294213222432957,0.507628541683532,"Dph3"
0.321928094887363,0.48651795570386,0.660446884172761,"Dph5"
0.418143410146666,0.00532212443951965,0.185545275237636,"Dph6"
0.196397212803503,0.177380193291572,0.40322400415209,"Dph7"
0.23703919730085,0.066995583517695,0.284077154646907,"Dpm1"
0.132103536007345,0.123054448753856,0.348312594813208,"Dpm2"
0.608809242675524,0.0448536970165964,0.257817104414999,"Dpp10"
0.202987022163855,0.362907458858565,0.566833082489115,"Dpp3"
0.580461108486215,0.00170245447567384,0.174888157011517,"Dpp4"
0.393821013369148,0.0184134009304537,0.217581993870708,"Dpp6"
0.369233809665719,0.0030666776192722,0.174888157011517,"Dpp7"
0.594300365300493,0.0240241895616319,0.225047961517896,"Dpp8"
0.354108500636512,0.159747039165991,0.385734897282147,"Dpp9"
0.389743479114934,0.049903591107204,0.264372823572373,"Dppa1"
-0.022026306329999,0.752380695858407,0.849543924632688,"Dppa2"
0.435309894305105,0.1308154772368,0.356984081558579,"Dppa3"
0.195550809117807,0.107030224038157,0.33114341789363,"Dppa4"
0.095652239063686,0.271963474547307,0.489961724111434,"Dppa5a"
-0.0910109385074835,0.326065463621458,0.535287598141041,"Dpy19l1"
0.310340120612151,0.389250253524374,0.587673087343333,"Dpy19l2"
0.610433188237274,0.0282095239665389,0.230065499244717,"Dpy19l3"
0.261386552952311,0.195096277350291,0.421119365102347,"Dpy19l4"
0.0780025120012735,0.61776169065056,0.757758318100435,"Dpy30"
0.445502780005895,0.228407309099362,0.452510724305726,"Dpyd"
0.310523331615113,0.806530003179468,0.885611864873672,"Dpys"
0.395928676331139,0.0931664995554106,0.314621925297231,"Dpysl2"
0.257797757467647,0.976967246455201,0.988331351244778,"Dpysl3"
0.299901788557363,0.0307263041414535,0.234007539470817,"Dpysl4"
0.977279923499916,0.00947885354278103,0.194576828417914,"Dpysl5"
0.321928094887362,0.141121519285321,0.367763416184541,"Dqx1"
0.333609899934998,0.505978506038208,0.674705607049746,"Dr1"
0.427281095033591,0.222810412085185,0.44808449310524,"Dram1"
0.432111012637785,0.00185652045139362,0.174888157011517,"Dram2"
0.461163892258535,0.201358730677457,0.427858089016391,"Drap1"
0.321928094887363,0.134991224285418,0.360599294096865,"Draxin"
0.521236903110769,0.0293200887329594,0.232036735831489,"Drc1"
0.299208018387279,0.286648652191194,0.502134681720857,"Drc3"
0.266074860153845,0.0445940924595244,0.257708285288197,"Drc7"
0.427110331579419,0.885004891024927,0.936176300363435,"Drd1"
0.567040592723894,0.390024532390456,0.588332903846454,"Drd2"
1.7178567712185,0.0145343141856257,0.210612188523234,"Drd3"
0.159656665988485,0.263988566721751,0.483728636763319,"Drd4"
0.310150927111009,0.60164881327546,0.745275433484625,"Drd5"
0.572471556537959,0.0563696482720581,0.272926190078064,"Drg1"
0.344648171387446,0.419873437963605,0.611209419252393,"Drg2"
0.179909090014935,0.198774050382484,0.425515023456852,"Drosha"
0.56923814842814,0.499036902759254,0.669654117563877,"Drp2"
0.531381460516312,0.0157029987195231,0.211656489155381,"Dsc1"
0.286881147788162,0.0731875050623917,0.295720167395,"Dsc2"
0.334419039070559,0.291068003580498,0.505243433693382,"Dsc3"
0.433349377555786,0.609556490416996,0.751155420810178,"Dscam"
0.341556901636295,0.220874426709374,0.446084106229514,"Dscaml1"
0.54780950230369,0.224860428686322,0.449006812614598,"Dscc1"
0.45594544285905,0.0587776256451261,0.274874249376881,"Dse"
0.387816030543819,0.013688019426626,0.209872217356031,"Dsel"
0.479029055972091,0.895606547571865,0.942312664762191,"Dsg1a"
0.0798533076892149,0.239691226275297,0.464355226990245,"Dsg1b"
0.636036685315426,0.0755921726084771,0.297566489159673,"Dsg1c"
0.66141456115903,0.0340815911380631,0.238781383274306,"Dsg2"
0.126671803488429,0.0120296542648712,0.204023753980763,"Dsg3"
0.609210046967833,0.0121383239428152,0.205190083690586,"Dsg4"
0.242701403736787,0.110756708265006,0.333875779279077,"Dsn1"
0.257797757467647,0.136182860785307,0.362005561321582,"Dsp"
0.57190634789571,0.402067324131189,0.597959001464366,"Dspp"
0.50714296735427,0.042102504823905,0.253821915179693,"Dst"
0.121395107514654,0.591052259427501,0.73708909868756,"Dstn"
0.44930740136359,0.00169603912615483,0.174888157011517,"Dstyk"
0.217591435072626,0.686054171811063,0.805778617185953,"Dtd1"
0.0995356735509145,0.977523257607057,0.988331351244778,"Dtd2"
0.359730127599747,0.255172925534813,0.477316679897777,"Dthd1"
0.560087832082127,0.303577237922346,0.516347112034618,"Dtl"
0.464668267003445,0.239771980975393,0.464465567303865,"Dtna"
0.742259893835719,0.00249992746153066,0.174888157011517,"Dtnb"
0.582455645110581,0.164663871618324,0.390336088973398,"Dtnbp1"
0.309955453221286,0.199074866251697,0.425758215734986,"Dtwd1"
0.473931188332412,0.0243116741273616,0.225584150663769,"Dtwd2"
0.345906957821802,0.745087113033287,0.844169870615272,"Dtx1"
0.57190634789571,0.0276689407991084,0.229759299173307,"Dtx2"
-0.0421254756726768,0.184547194585194,0.410233161419191,"Dtx3"
-0.15410003428063,0.61484951034194,0.755389469867397,"Dtx3l"
0.247927513443586,0.0362205959801686,0.243353265587969,"Dtx4"
0.416564969025438,0.421725268919762,0.612431239500675,"Dtymk"
0.262056638909964,0.588425973394147,0.73484467647312,"Duox1"
0.473931188332412,0.512062340144,0.678779943227346,"Duox2"
0.346590149121631,0.328426494239478,0.537204988365163,"Duoxa1"
0.507940080497312,0.0566076053261717,0.273145036867546,"Duoxa2"
0.559619652606693,0.0198454491979228,0.218801431659333,"Dupd1"
0.321928094887363,0.62870080585575,0.765484933607349,"Dus1l"
0.321928094887362,0.400087970232329,0.596501311657162,"Dus2"
0.445502780005895,0.0444528330311791,0.257234678084369,"Dus3l"
0.321928094887362,0.507852040630587,0.675714352800626,"Dus4l"
0.433349377555786,0.55772842656147,0.712034718023795,"Dusp1"
-0.0406419844973458,0.862525793033845,0.921621875631176,"Dusp10"
0.334206424665799,0.551383331888821,0.708191614410284,"Dusp11"
0.501749132472175,0.368897796958901,0.571778695775571,"Dusp12"
0.399930606888636,0.43423586497446,0.621600310980292,"Dusp13"
1.06319382648719,0.423944668798336,0.614046109313044,"Dusp14"
0.361456459074,0.432659205720743,0.620765753425715,"Dusp15"
0.274622380109006,0.0559051087117042,0.27275841933638,"Dusp16"
0.355611221143651,0.919371015336555,0.955616819382211,"Dusp18"
0.368925574424532,0.932526469721341,0.96252490302276,"Dusp19"
0.111031312388744,0.377819966165883,0.578889970537054,"Dusp2"
0.51765256576173,0.644253752532831,0.776887363057893,"Dusp21"
0.460207469713209,0.0757567356452983,0.297566489159673,"Dusp22"
0.023846741954368,0.115395435356391,0.339152485362822,"Dusp23"
0.526747886775861,0.14884963832658,0.374884743915619,"Dusp26"
0.580846392248924,0.218336170396815,0.443439379469142,"Dusp28"
-0.125952661078498,0.81028484733952,0.887365927287223,"Dusp3"
0.405759685690833,0.59248444584239,0.738042396919424,"Dusp4"
0.45594544285905,0.242144330014783,0.466889005536401,"Dusp5"
0.254183488251528,0.930076228690206,0.96252490302276,"Dusp6"
0.643856189774725,0.352386743062894,0.558369913083148,"Dusp7"
0.599462070416271,0.045488278743437,0.259378592589468,"Dusp8"
0.398549376490275,0.328272310773165,0.537144693044787,"Dusp9"
-0.11513571072148,0.162257167370415,0.388235868867889,"Dut"
0.26104585274034,0.437263782489967,0.623787581366735,"Duxbl1"
0.27039779424728,0.683361061257757,0.80389259855191,"Duxf3"
0.2081081953302,0.328550603005497,0.537275918505426,"Dvl1"
0.271302021817394,0.505773871690113,0.674612991225313,"Dvl2"
0.366322214245816,0.38136817543112,0.582034626881702,"Dvl3"
0.301463992327647,0.0889705270366072,0.310787733337048,"Pwwp4b"
0.700439718141092,0.0774280213047187,0.298813774522505,"Dxo"
0.250374833862328,0.655184069439486,0.784664290505821,"Dydc1"
0.286304185156641,0.245265599087652,0.469504400555016,"Dydc2"
0.561115758766789,0.106941625609189,0.331074554964427,"Dym"
0.118055761521712,0.931276452784564,0.96252490302276,"Dynap"
0.62148837674627,0.184247503640499,0.409969262943258,"Dync1h1"
0.309328058107729,0.164230826669483,0.389957863920093,"Dync1i1"
0.246826639646644,0.313585672916936,0.52549186421063,"Dync1i2"
0.34617564113404,0.139412207921773,0.36579212599033,"Dync1li1"
0.538246001814126,0.00498044551232028,0.184799733310565,"Dync1li2"
0.175086706558091,0.884273895535186,0.936176300363435,"Dync2h1"
0.146841388329272,0.235091599421226,0.459112803498691,"Dync2li1"
0.202018631152166,0.174677569254007,0.400744757275598,"Dynll1"
0.522421034652443,0.100115183346611,0.322580392001891,"Dynll2"
0.18909241218027,0.362834682831839,0.566833082489115,"Dynlrb1"
0.259867126755111,0.226554204010976,0.45044571917003,"Dynlrb2"
0.514573172829758,0.696500869007705,0.812804250298425,"Dynlt1a"
0.493199522037191,0.366211296651751,0.569474289590439,"Dynlt3"
0.123382415505283,0.710174658582514,0.821969416978266,"Dyrk1a"
0.669851398307669,0.0426300683091311,0.254549601033622,"Dyrk1b"
0.497014801445454,0.296412618068996,0.509909400369984,"Dyrk2"
0.439983856409075,0.0495056835382313,0.264042812102205,"Dyrk3"
0.514573172829758,0.00258229301685557,0.174888157011517,"Dyrk4"
0.202629166515018,0.101161505823894,0.323671418377395,"Dysf"
0.434402824145775,0.279405156413866,0.496438427444022,"Dytn"
0.622930350920177,0.117729563281854,0.343130084829092,"Dzank1"
0.471823525370421,0.0183834140401195,0.217581993870708,"Dzip1"
0.573466861883327,0.146134405521359,0.372365249282056,"Dzip1l"
0.165586065717975,0.831284417684415,0.901085689317627,"Dzip3"
0.478329652229929,0.0997281058322291,0.322287914622464,"E030018B13Rik"
0.232923088828618,0.288831661809955,0.503764533816217,"E030025P04Rik"
0.16017702489075,0.145753042272491,0.372014094085599,"E030030I06Rik"
0.46529227005854,0.0397016395053258,0.249890762740988,"E130114P18Rik"
-0.716891154003166,0.783484913255716,0.86986436066226,"E130218I03Rik"
0.385653692497749,0.0621275289425051,0.278502495876339,"E130308A19Rik"
0.288505093349912,0.761857164628238,0.855942897723377,"E130309D02Rik"
0.438442103613788,0.0566383790709823,0.273227482603902,"E130311K13Rik"
0.698303973797101,0.0146489241642591,0.210612188523234,"E230025N22Rik"
0.333243408115197,0.0502340018765362,0.264642760445515,"E2f1"
0.345387067711352,0.107161576399436,0.331184531990883,"E2f2"
0.381306641966294,0.804744865352931,0.884940065122856,"E2f3"
0.379413589548123,0.190369913883581,0.41630504021666,"E2f4"
0.357847669142305,0.325368633673665,0.534788692086761,"E2f5"
0.462409318437193,0.134322286815271,0.360125261420186,"E2f6"
0.486987341157858,0.701613858851324,0.815417783557879,"E2f7"
0.536940985858213,0.0169146112270068,0.213285454348563,"E2f8"
0.0631938264871938,0.150416560709302,0.376264564567521,"E330021D16Rik"
0.422233000683048,0.182811605519721,0.408014900423152,"E330034G19Rik"
0.788804525685824,0.0285967592603373,0.230366629683153,"E430018J23Rik"
0.443918619265973,0.0562395906456619,0.272890218980768,"E4f1"
0.237394584675695,0.121407784002314,0.346864488944353,"Eaf1"
0.423807708906576,0.299537973813712,0.512487306854005,"Eaf2"
0.143929792909368,0.565898057535732,0.71814729971572,"Eapp"
0.168681834591681,0.447172189489151,0.630793547359916,"Ear1"
0.357261167999643,0.291438916059412,0.505491671072897,"Ear10"
0.3474631869945,0.321688806700383,0.53251115012464,"Ear14"
0.641546029087524,0.243464091903238,0.468440746973852,"Ear6"
0.611434712082347,0.315053346686311,0.526989685482834,"Ears2"
0.15200309344505,0.561517695750744,0.714420678715439,"Ebag9"
0.511405893751075,0.00508566863090125,0.184799733310565,"Ebf1"
0.501251794331925,0.0193981515824843,0.218801431659333,"Ebf2"
0.265173316590129,0.614950594433197,0.755389469867397,"Ebf3"
0.202629166515018,0.127981628587387,0.353307878559177,"Ebi3"
0.191531457631687,1,1,"Ebna1bp2"
0.517478904005169,0.0266380894500011,0.228471787306754,"Ebp"
0.511589314390937,0.00390806623525005,0.184410282806498,"Ebpl"
0.273018494406416,0.556137498260153,0.710821919597206,"Ecd"
0.54432051622381,0.0910436484335861,0.312703200048339,"Ece1"
0.454565863465481,0.25006121222579,0.472908584951443,"Ecel1"
0.596550474996368,0.0184053551137636,0.217581993870708,"Ech1"
0.648428919564549,0.0217636478605248,0.221656091118263,"Echdc1"
0.425432670641222,0.0464457987793287,0.260693676451324,"Echdc2"
0.390099597528942,0.0297679055526666,0.232440604878266,"Echdc3"
0.471305718925589,0.16807722123793,0.394057710190098,"Echs1"
-0.15298086036888,1,1,"Eci1"
0.321928094887362,0.712035796217839,0.82307363275815,"Eci2"
0.425432670641222,0.52749087524679,0.690609414760505,"Eci3"
0.655171503002559,0.0329614771274362,0.236847270933756,"Ecm1"
0.460634365718954,0.263591338510438,0.483349897426233,"Ecm2"
0.622930350920177,0.0208940896778859,0.219127003723777,"Ecpas"
0.382300712866844,0.198088375297461,0.424776039068419,"Ecrg4"
0.269839583738908,0.121983515487181,0.347316350899316,"Ecscr"
0.867896463992655,0.00712550768648826,0.192606480311732,"Ecsit"
0.425763905871902,0.617836371337616,0.757803357581658,"Ect2"
0.470791480801845,0.309605657604008,0.521804890925518,"Ect2l"
0.576111583138891,0.382055391855335,0.582429140589986,"Eda"
0.425432670641222,0.497170400793327,0.668387781902708,"Eda2r"
0.633872101202102,0.0552248517698317,0.271612090387604,"Edar"
0.508696606493089,0.189620691526846,0.415827902994315,"Edaradd"
0.445502780005895,0.306510116218787,0.519252634523154,"Edc3"
0.451211111832329,0.00667870534363827,0.191827792906053,"Edc4"
0.298844481774321,0.0153357542556187,0.2108277904748,"Eddm3b"
-0.184607758876978,0.954427188699303,0.975531857978574,"Edem1"
0.705256734438868,0.0135222616570532,0.209872217356031,"Edem2"
0.218498505231957,1,1,"Edem3"
0.198296745718985,0.294263032230572,0.507628541683532,"Edf1"
0.588866955177072,0.103726283322164,0.32627745728563,"Edil3"
0.641387934183975,0.0172072740344602,0.214682252672435,"Edn1"
0.495957494662411,0.244800563997745,0.469018990164409,"Edn2"
0.476438043942987,0.132142074086543,0.358144411298494,"Edn3"
0.410737361845218,0.0347715031825688,0.240009940017441,"Ednra"
0.354108500636512,0.320671633877451,0.532043857205852,"Ednrb"
0.176497655365798,0.693872670813735,0.811143418209515,"Edrf1"
0.541494472145047,0.0361637880187766,0.243353265587969,"Eea1"
0.426897654488905,0.034606145863269,0.239563186701232,"Eed"
0.298658315564515,0.244220589881394,0.468440746973852,"Eef1a2"
0.874469117916141,0.15253371616567,0.378030270123158,"Eef1akmt1"
0.171148142711753,0.988629572643825,0.995237431762233,"Eef1akmt2"
0.298469122063374,0.768697805845056,0.859890479141441,"Eef1akmt3"
0.391190757324476,0.0978844834960399,0.320441465566019,"Eef1akmt4"
0.300233023788044,0.465077538813771,0.644382287289668,"Eef1aknmt"
0.178733459059572,0.555991472008515,0.710680781471087,"Eef1b2"
0.348563221390829,0.427099212026827,0.616200814576432,"Eef1d"
0.628031222613042,0.0026098665015584,0.174888157011517,"Eef1e1"
0.443490074768276,0.0297616545976538,0.232440604878266,"Eef1g"
0.324468051601333,0.329719985114579,0.53839430207421,"Eef2"
-0.203795202459117,0.735453956845234,0.838634290331575,"Eef2k"
0.310523331615113,0.663834855094056,0.790660583376345,"Eef2kmt"
0.336725096815443,0.310171555492542,0.522072973140534,"Eefsec"
0.719263592432748,0.00738679038634389,0.192606480311732,"Eepd1"
0.185791406901334,0.6428891218897,0.775757278073033,"Efcab1"
0.772589503896927,0.00301041659117408,0.174888157011517,"Efcab10"
0.127755547198373,0.988361121128387,0.995237431762233,"Efcab11"
-0.128733314122203,0.780824206108178,0.86829774398816,"Efcab12"
0.321928094887362,0.190512591985951,0.416357823650487,"Efcab13"
0.0131753887477333,1,1,"Efcab14"
0.768535673167076,0.294236235049045,0.507628541683532,"Efcab15"
0.36564947231668,0.0257151714531328,0.227336692890805,"Efcab2"
0.491853096329675,0.0744495283096153,0.296562137300596,"Efcab3"
0.88506423315534,0.251619391841545,0.474467283354615,"Efcab5"
0.164386817900882,0.360020379701219,0.564964751813932,"Efcab6"
0.451988635451736,0.475369481375431,0.6524563797591,"Efcab7"
0.442782489761748,0.326460534080649,0.535657174200058,"Efcab8"
0.549880041565711,0.154310576891241,0.379961482163927,"Efcab9"
0.19854567938208,0.930849111481893,0.96252490302276,"Efcc1"
0.405759685690833,0.107889788124426,0.331968498464206,"Efemp1"
0.226770861847022,0.127866551812747,0.35323702616791,"Efemp2"
0.298469122063374,0.530207281701994,0.692624681456397,"Efhb"
0.461331151552779,0.30155172286611,0.514273856629926,"Efhc1"
0.610273589250344,0.069441207266913,0.288276963049485,"Efhc2"
0.115477217419936,0.565609485047694,0.717918009825274,"Efhd1"
0.489482191866928,0.0875794507296971,0.309317232035777,"Efhd2"
0.286881147788162,0.240215916757999,0.464945781606577,"Efl1"
0.224080771489218,0.976957208375291,0.988331351244778,"Efna1"
0.441227023259707,0.0759801304365629,0.297742912159031,"Efna2"
0.111031312388744,0.652807629064973,0.782945559444544,"Efna3"
0.761840262805235,0.0768097213100799,0.298651277131246,"Efna4"
0.632268215499513,0.101829284070949,0.323887216160656,"Efna5"
0.504792152037173,0.0654968097458686,0.282886090064454,"Efnb1"
0.410737361845218,0.39992760217479,0.596395846004271,"Efnb2"
0.453839770392943,0.0578021772102586,0.27390414030245,"Efnb3"
0.520961500792305,0.0469293952450037,0.261015900950562,"Efr3a"
0.234465253637023,0.690478355393148,0.808358977793562,"Efr3b"
0.62148837674627,0.0716888613217506,0.293046400072408,"Efs"
0.620009447820357,0.020817080337124,0.219127003723777,"Eftud2"
0.59756253750079,0.172573734968738,0.398945588905892,"Egf"
0.417505754869593,0.6989476463955,0.813768995677926,"Egfem1"
0.146486088477484,0.640057734755933,0.7736431538036,"Egfl6"
0.460634365718954,0.331204751065771,0.539618593334237,"Egfl7"
-0.123483053435,0.477019190959958,0.653443359720308,"Egfl8"
0.481126689736616,0.310650782071088,0.522462887845005,"Egflam"
0.466876430798462,0.354118503960697,0.55972562105686,"Egfr"
0.155149648761914,0.977609457821162,0.988331351244778,"Egln1"
0.0289998717225526,0.696514853501896,0.812804250298425,"Egln2"
0.497014801445454,0.321153141234273,0.532364130883041,"Egln3"
0.311358853177175,0.010021186460467,0.196724365767663,"Egr1"
0.59756253750079,0.0404362795771913,0.250913588100682,"Egr2"
0.214124805352848,0.106032055467927,0.32962335865729,"Egr3"
0.483679164883975,0.335933519436738,0.544001372190814,"Egr4"
0.366322214245816,0.26948199606854,0.487883149421386,"Ehbp1"
0.466876430798462,0.266551379994793,0.48557206127542,"Ehbp1l1"
0.238786859587117,0.579823225315959,0.728938398309989,"Ehd1"
0.197232347438048,0.94331641821327,0.969053140451005,"Ehd2"
0.00489879941283888,0.722588777992011,0.830224311400744,"Ehd3"
0.650550842348733,0.0874511305471517,0.30922396782395,"Ehd4"
0.473931188332412,0.0432170071321506,0.255841606278763,"Ehf"
0.511198446049102,0.303216154157802,0.515971454906951,"Ehhadh"
0.489384840738925,0.421859687136952,0.612492768537918,"Ehmt1"
0.535634788357588,0.127559588543331,0.353220934796012,"Ehmt2"
0.207757074968051,0.329880109053147,0.538517964143752,"Ei24"
0.090197808971578,0.471083812562842,0.649476833094789,"Eid1"
0.508341219118244,0.872582546493518,0.929085384739898,"Eid2"
0.59756253750079,0.344091790176316,0.551496557404766,"Eid2b"
0.476256241278656,0.561857068350525,0.714510927578757,"Eid3"
-0.0250909809628301,0.888821083294643,0.936831219426985,"Eif1"
0.193823269139677,0.977131985295896,0.988331351244778,"Eif1ad"
0.643856189774725,0.00674762155556447,0.192422887845968,"Eif1b"
0.342105976824993,0.222106308404732,0.4472146589041,"Eif2a"
0.564784618783526,0.0224996207974122,0.223235943291359,"Eif2ak1"
0.311039778744626,0.310587460319883,0.522408736341886,"Eif2ak2"
0.374395514781498,0.0266141113045187,0.228471787306754,"Eif2ak3"
0.298081352932995,0.331372725902459,0.539765951221975,"Eif2ak4"
0.398549376490275,0.0902171425987659,0.311792694002175,"Eif2b1"
0.370837695368309,0.0753295666856635,0.297313209697142,"Eif2b2"
0.452324732143037,0.254548630769166,0.47698001552591,"Eif2b3"
0.382590876793987,0.235749640808801,0.459471544747695,"Eif2b4"
-0.343204754517777,0.221989403470268,0.447197658518447,"Eif2b5"
0.493040011280117,0.0752917041942676,0.297313209697142,"Eif2d"
-0.224353937669734,0.252790644299306,0.475384535233418,"Eif2s1"
0.490050853695689,0.0142239435763712,0.209872217356031,"Eif2s2"
0.245979241654064,0.468997809406543,0.647540065802559,"Eif2s3x"
0.428843298803874,0.0852044790498414,0.306600148358619,"Eif2s3y"
0.532347874557734,0.198343219236922,0.425058872408025,"Eif3a"
0.510000443039934,0.0359377506031988,0.242853546899477,"Eif3b"
0.516944077292505,0.0585974135885931,0.274460829687417,"Eif3c"
0.195550809117807,0.0259119011674015,0.227612511070724,"Eif3e"
0.21315174897003,0.438045954085622,0.624234247248514,"Eif3f"
0.207595419408367,0.195545544033913,0.421769870340895,"Eif3g"
0.237265697817978,0.56038117766909,0.713949495788021,"Eif3h"
0.192237018247726,1,1,"Eif3i"
0.226770861847022,0.886039434682271,0.936176300363435,"Eif3j1"
0.247381141522308,0.224455447865089,0.448776006638913,"Eif3k"
0.393481355912397,0.166670224546766,0.392297019502718,"Eif3l"
0.321928094887363,0.14568092955902,0.371883153201332,"Eif3m"
0.625934281777462,0.235222372757587,0.459112803498691,"Eif4a1"
0.38163434101163,0.609827075990319,0.751442474748071,"Eif4a2"
0.0531113364595623,0.843943467319066,0.908624103048551,"Eif4a3"
0.0523210351300825,0.712452234744889,0.823249185256287,"Eif4b"
0.50635266602479,0.0202616255917295,0.218801431659333,"Eif4e"
0.217591435072626,0.447152651151022,0.630793547359916,"Eif4e1b"
0.392811581043872,0.0557817090655448,0.27268738416084,"Eif4e2"
0.210566985939658,0.35455036725211,0.560020132227142,"Eif4e3"
0.363748270581989,0.0946200981850674,0.317126662184405,"Eif4ebp1"
0.383767348705225,0.0234688053272542,0.224985546950825,"Eif4ebp2"
0.563900885193327,0.0140757750182526,0.209872217356031,"Eif4ebp3"
0.498805856971441,0.0424195387633684,0.253821915179693,"Eif4enif1"
0.21280637250725,0.510869600679231,0.677966957104029,"Eif4g1"
0.0512805049436933,0.299717017294497,0.512546140600766,"Eif4g2"
0.283453947072727,0.0592436957986768,0.275453042170345,"Eif4g3"
0.385743192484806,0.322858821879281,0.533205300193427,"Eif4h"
0.471504450937872,0.0339664572102984,0.238487197790202,"Eif5"
0.188072348152572,0.546328124539083,0.704772321757416,"Eif5a"
0.331843563752445,0.0991306183174115,0.321865271855788,"Eif5a2"
0.396782089571575,0.235183278240308,0.459112803498691,"Eif5b"
0.189824558880017,0.640618907189194,0.773764519231172,"Eif6"
0.345011708000404,0.749903391695865,0.848050198807393,"Eipr1"
0.383989063019614,0.0469129923639978,0.261015900950562,"Elac1"
0.335348610649684,0.311244211870628,0.523146117251489,"Elac2"
0.534657418873091,0.00961958858455889,0.194576828417914,"Elane"
0.584962500721157,0.00541141434398057,0.185545275237636,"Elavl1"
0.169925001442313,0.510598625928715,0.677773279590597,"Elavl2"
0.312342046058165,0.0902338780437493,0.31179655071998,"Elavl3"
0.0631938264871938,0.62301532399841,0.761348754065275,"Elavl4"
0.333243408115197,0.302892456047786,0.51563527269537,"Elf1"
0.479029055972091,0.0505926494877742,0.264872958510246,"Elf2"
0.466318004222537,0.0561810721248476,0.272890218980768,"Elf3"
0.394859617341214,0.123533356749627,0.348991348349287,"Elf4"
0.0698648068745715,0.852890988665285,0.914631819716564,"Elf5"
-0.0931094043914813,0.88506476842787,0.936176300363435,"Elfn1"
0.218092283902822,0.772849234975606,0.863174692178177,"Elfn2"
0.23595487177751,0.196239858681788,0.42249137823618,"Elk1"
0.643856189774725,0.0100464595984236,0.196724365767663,"Elk3"
0.483391517581479,0.0917237954913429,0.313311157699895,"Elk4"
0.29218075149331,0.0736622072370556,0.296092465525034,"Ell"
0.213403638109193,0.27842075324844,0.495512026198627,"Ell2"
0.494395290892128,0.0284335047629677,0.230195923820681,"Ell3"
0.198296745718985,0.0687260734288473,0.287613211917065,"Elmo1"
0.531381460516312,0.0196645588469371,0.218801431659333,"Elmo2"
0.321928094887362,0.38085904792023,0.581558044410896,"Elmo3"
0.743224584637889,0.000310387833967552,0.174888157011517,"Elmod1"
0.539519529959989,0.0819154725780682,0.303451698128344,"Elmod2"
0.588866955177072,0.0083359037800737,0.192606480311732,"Elmod3"
0.504304837375931,0.0254570847677397,0.226661162414639,"Mideas"
0.193343888825949,0.149604410187871,0.375734054021561,"Eln"
0.177538185552188,0.584047511021748,0.732195969039511,"Eloa"
0.387682540371077,0.88787498229434,0.936229485846475,"Elob"
0.485426827170242,0.156761175033477,0.382396763094896,"Elobl"
0.0730147972982214,0.9775288489806,0.988331351244778,"Eloc"
0.0972601288506181,0.459529896720768,0.640010967269677,"Elof1"
0.232802204414379,0.279563406906482,0.496498641340497,"Elovl1"
0.497014801445454,0.0355989532755158,0.241944864932294,"Elovl2"
0.297266040653094,0.214655836023448,0.440462394277248,"Elovl3"
0.333243408115197,0.0730700997621041,0.295567443049873,"Elovl4"
0.276124405274238,0.308284048349604,0.520680490994548,"Elovl5"
0.664453094381838,0.392651935336161,0.590430950066506,"Elovl6"
0.269076212621627,0.283541544399237,0.499387357446407,"Elovl7"
0.380821783940931,0.203373072678321,0.429063598988305,"Elp1"
0.458562786909208,0.00775124686558482,0.192606480311732,"Elp2"
0.650992371056353,0.0866458951141855,0.308080939465675,"Elp3"
0.266645659386173,0.545122105789338,0.703681290466035,"Elp4"
0.578493005391599,0.151565687045112,0.377110089093174,"Elp5"
