ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-MMU-72689,Formation of a pool of free 40S subunits,84,0.7271503367256474,2.9934387230290813,1e-10,5.45e-9,4.383458646616542e-9,1069,"tags=67%, list=13%, signal=58%",16898/269261/67427/22187/20088/66480/76846/67281/19899/267019/20044/67671/20042/20068/20055/26961/19942/66483/56040/26451/75617/20104/20090/19943/20085/270106/20084/268449/110954/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/19944/19921/20103/19988/100503670/19934/114641/55944/66489/98221/20005/66085/27370/68135/73830/16785
R-MMU-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),79,0.7319250343406865,2.9917257214355524,1e-10,5.45e-9,4.383458646616542e-9,873,"tags=65%, list=11%, signal=58%",16898/269261/67427/225363/22187/20088/66480/76846/67281/19899/267019/20044/67671/20042/20068/20055/26961/19942/66483/56040/26451/75617/20104/20090/19943/20085/270106/20084/268449/110954/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/19944/18458/19921/20103/19988/100503670/19934/114641/66489/20005
R-MMU-1799339,SRP-dependent cotranslational protein targeting to membrane,77,0.7334123208476627,2.985596650059239,1e-10,5.45e-9,4.383458646616542e-9,873,"tags=65%, list=11%, signal=58%",16898/269261/67427/22187/20088/66480/76846/67281/19899/267019/20044/67671/20042/20068/20055/26961/19942/66483/56040/26451/75617/20104/20090/19943/20085/270106/20084/268449/110954/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/19944/20813/19921/20103/19988/100503670/19934/114641/66489/20005
R-MMU-927802,Nonsense-Mediated Decay (NMD),89,0.6954817293604871,2.8796895316054534,1e-10,5.45e-9,4.383458646616542e-9,1584,"tags=75%, list=20%, signal=61%",16898/269261/67427/225363/22187/20088/66480/76846/67281/19899/267019/20044/67671/20042/20068/20055/26961/19942/66483/56040/26451/75617/20104/20090/19943/20085/270106/20084/268449/110954/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/19944/18458/19921/20103/192170/19988/100503670/19934/114641/66489/20005/19052/27370/16785/20116/68092/226517/71978/67186/19933/22186/27367/19826/60365/57808/192160
R-MMU-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),89,0.6954817293604871,2.8796895316054534,1e-10,5.45e-9,4.383458646616542e-9,1584,"tags=75%, list=20%, signal=61%",16898/269261/67427/225363/22187/20088/66480/76846/67281/19899/267019/20044/67671/20042/20068/20055/26961/19942/66483/56040/26451/75617/20104/20090/19943/20085/270106/20084/268449/110954/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/19944/18458/19921/20103/192170/19988/100503670/19934/114641/66489/20005/19052/27370/16785/20116/68092/226517/71978/67186/19933/22186/27367/19826/60365/57808/192160
R-MMU-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,109,0.6587614812749092,2.8422035472456235,1e-10,5.45e-9,4.383458646616542e-9,957,"tags=50%, list=12%, signal=45%",16898/227715/269261/67427/22187/20088/66480/76846/67281/19899/267019/20044/67671/20042/20826/20068/20055/26961/19942/66483/56040/26451/75617/69072/20104/20090/19943/20085/270106/224823/20084/268449/110954/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/19944/19921/20103/19988/100503670/19934/114641/66489/20005/104662/27370
R-MMU-72312,rRNA processing,109,0.6587614812749092,2.8422035472456235,1e-10,5.45e-9,4.383458646616542e-9,957,"tags=50%, list=12%, signal=45%",16898/227715/269261/67427/22187/20088/66480/76846/67281/19899/267019/20044/67671/20042/20826/20068/20055/26961/19942/66483/56040/26451/75617/69072/20104/20090/19943/20085/270106/224823/20084/268449/110954/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/19944/19921/20103/19988/100503670/19934/114641/66489/20005/104662/27370
R-MMU-8868773,rRNA processing in the nucleus and cytosol,109,0.6587614812749092,2.8422035472456235,1e-10,5.45e-9,4.383458646616542e-9,957,"tags=50%, list=12%, signal=45%",16898/227715/269261/67427/22187/20088/66480/76846/67281/19899/267019/20044/67671/20042/20826/20068/20055/26961/19942/66483/56040/26451/75617/69072/20104/20090/19943/20085/270106/224823/20084/268449/110954/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/19944/19921/20103/19988/100503670/19934/114641/66489/20005/104662/27370
R-MMU-156827,L13a-mediated translational silencing of Ceruloplasmin expression,93,0.6662171567170765,2.77122160811485,1e-10,5.45e-9,4.383458646616542e-9,1093,"tags=62%, list=14%, signal=54%",16898/269261/67427/22187/20088/66480/76846/67281/19899/267019/20044/67671/20042/20068/20055/26961/19942/66483/56040/26451/75617/20104/20090/19943/20085/270106/20084/268449/110954/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/19944/18458/19921/20103/19988/100503670/19934/114641/55944/66489/98221/20005/66085/27370/68135/73830/16785/67204
R-MMU-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,93,0.660064075641275,2.745627023733732,1e-10,5.45e-9,4.383458646616542e-9,1093,"tags=61%, list=14%, signal=54%",16898/269261/67427/22187/20088/66480/76846/67281/19899/267019/20044/67671/20042/20068/20055/26961/19942/66483/56040/26451/75617/20104/20090/19943/20085/270106/20084/268449/110954/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/19944/19921/20103/19988/100503670/19934/114641/55944/66489/98221/20005/66085/27370/68135/73830/16785/67204
R-MMU-72613,Eukaryotic Translation Initiation,98,0.6449393604785051,2.694957431063785,1e-10,5.45e-9,4.383458646616542e-9,1093,"tags=59%, list=14%, signal=52%",16898/269261/67427/22187/20088/66480/76846/67281/19899/267019/20044/67671/20042/20068/20055/26961/19942/66483/56040/26451/75617/20104/20090/19943/20085/270106/20084/268449/110954/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/19944/18458/19921/20103/19988/100503670/19934/114641/55944/66489/98221/20005/66085/27370/68135/73830/16785/67204
