ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
mmu00140,Steroid hormone biosynthesis - Mus musculus (house mouse),23,-0.4619996476784658,-1.3733197337064094,0.09818731117824774,0.33425467635148165,0.2704824025738964,1554,"tags=57%, list=19%, signal=46%",15483/110115/94284/15490/114664/13079/19682/12846/208665/76279/13113/380997/107141
mmu04310,Wnt signaling pathway - Mus musculus (house mouse),75,-0.3418129761846762,-1.2726818359460605,0.10215827338129496,0.34411207875804617,0.27845911636341897,2196,"tags=36%, list=27%, signal=26%",67772/14160/12387/12325/68010/216795/11789/22416/207742/56811/16973/107934/93897/22410/76441/22421/19164/19878/67087/20317/56505/18019/229658/18798/12006/16842/14367
mmu01040,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse),17,-0.4874578986462953,-1.3327309592205405,0.1187214611872146,0.395738203957382,0.32023552030761837,1049,"tags=53%, list=13%, signal=46%",20250/20280/56473/15488/171281/11430/20249/70757/170439
mmu00830,Retinol metabolism - Mus musculus (house mouse),25,-0.4412867101035514,-1.3317093816245422,0.12423312883435583,0.4098412497628233,0.3316478534264953,2507,"tags=48%, list=31%, signal=33%",546726/94284/26358/545817/233005/435802/19682/13086/63857/245532/13113/107141
mmu04216,Ferroptosis - Mus musculus (house mouse),20,0.44653584932367546,1.332682896746303,0.13119533527696792,0.42501135926741457,0.3439236657229737,652,"tags=20%, list=8%, signal=18%",14325/15368/18521/23983
mmu03040,Spliceosome - Mus musculus (house mouse),86,0.2900078764645091,1.2073735573212814,0.1314878892733564,0.42501135926741457,0.3439236657229737,1311,"tags=33%, list=16%, signal=28%",15381/56070/108121/51810/20826/20383/22668/69878/15387/69192/231889/20462/15481/23983/81898/386612/20638/192170/229279/68981/66585/66125/15382/107701/68092/107686/67480/319322
mmu04726,Serotonergic synapse - Mus musculus (house mouse),64,-0.3398466218198258,-1.233976306086978,0.14119359534206696,0.4518195050946143,0.36561709951735244,1068,"tags=28%, list=13%, signal=25%",271844/110877/54652/329502/12288/14706/15550/76279/13195/57014/15559/242546/18798/14697/64337/380997/107141/26417
mmu05321,Inflammatory bowel disease - Mus musculus (house mouse),27,0.4079473354281574,1.3451498647189015,0.14565826330532214,0.46149152730399096,0.3734438016999401,1359,"tags=44%, list=17%, signal=37%",15978/24088/16173/20848/14969/17132/60505/18033/16186/19697/16163/257630
mmu00514,Other types of O-glycan biosynthesis - Mus musculus (house mouse),15,-0.48704972013100256,-1.2858297337442985,0.14854517611026033,0.4660240819145422,0.37711159260189936,2947,"tags=53%, list=37%, signal=34%",73068/71685/57370/224143/16848/212996/20441/381694
mmu05031,Amphetamine addiction - Mus musculus (house mouse),34,0.363128341630306,1.2566034935770396,0.15204678362573099,0.4723783568954749,0.38225353880357515,1776,"tags=35%, list=22%, signal=28%",12313/12289/14683/19045/11909/19057/433759/19046/19047/19056/11911/12315
mmu04082,Neuroactive ligand signaling - Mus musculus (house mouse),99,-0.30584481217983917,-1.191159670915235,0.15373961218836565,0.47304496057958667,0.3827929615216392,2250,"tags=34%, list=28%, signal=25%",14664/11539/228139/15552/14699/15566/18441/18155/11552/21336/14682/11551/11515/22348/12669/74191/110877/17201/108015/14394/13491/108069/14706/15550/57014/15559/15465/18798/54393/104245/14697/64337/11440/13490
mmu04517,IgSF CAM signaling - Mus musculus (house mouse),158,0.2502336135076699,1.1447788333044175,0.15546218487394958,0.4737895158063225,0.3833954634485374,706,"tags=14%, list=9%, signal=13%",11461/11465/16414/11867/17698/74192/68089/74117/66713/14924/11845/109905/11820/11848/26395/19247/14182/17904/110862/107589/117600/17756
mmu03272,Virion - Hepatitis viruses - Mus musculus (house mouse),20,0.42783036231468774,1.2768565109142473,0.15743440233236153,0.4742323097463284,0.38375377696577895,461,"tags=25%, list=6%, signal=24%",16784/75608/12512/12527/16835
mmu04150,mTOR signaling pathway - Mus musculus (house mouse),83,-0.31587773681803766,-1.1945301513345805,0.15857142857142856,0.4742323097463284,0.38375377696577895,2360,"tags=34%, list=30%, signal=24%",66508/20662/74370/75705/109880/319481/22084/71962/216795/11651/22416/16973/21926/22241/93897/22410/16337/22421/216805/18607/277854/110379/16367/29869/69008/14367/26417/227154
mmu04330,Notch signaling pathway - Mus musculus (house mouse),28,-0.41039109678799385,-1.2625736135951935,0.16018662519440124,0.4746270376130407,0.3840731949105528,1831,"tags=39%, list=23%, signal=30%",66340/16848/59287/67122/270118/13389/19164/56381/18131/66354/433586
mmu05226,Gastric cancer - Mus musculus (house mouse),65,-0.32791355967787267,-1.1972572587234631,0.16715116279069767,0.49071901002773627,0.3970949883777077,2941,"tags=46%, list=37%, signal=29%",14177/11836/18709/80903/16480/13197/17126/20662/14175/109880/12566/12387/21809/216795/11789/14183/11651/22416/20183/16973/93897/22410/22421/14174/12576/12006/16842/14367/26417/67709
mmu04146,Peroxisome - Mus musculus (house mouse),37,-0.3768506761765511,-1.234281083021684,0.17575757575757575,0.5112947658402204,0.4137451065680731,1474,"tags=27%, list=18%, signal=22%",668173/74205/15488/17117/13142/19299/11430/70503/54683/26378
mmu05140,Leishmaniasis - Mus musculus (house mouse),33,0.3586421407790133,1.2309074940899412,0.17804154302670624,0.5132729168337478,0.41534584717467754,140,"tags=12%, list=2%, signal=12%",16414/12266/15978/24088
mmu04927,Cortisol synthesis and secretion - Mus musculus (house mouse),27,0.38305826898155626,1.2630816136087744,0.18207282913165265,0.5157358026138428,0.4173388402730439,626,"tags=19%, list=8%, signal=17%",12291/12289/14683/16835/11909
mmu04921,Oxytocin signaling pathway - Mus musculus (house mouse),83,0.27661176210926025,1.1584958411793644,0.18211920529801323,0.5157358026138428,0.4173388402730439,981,"tags=24%, list=12%, signal=21%",11461/11465/12313/12289/14683/14678/11848/26395/230899/17904/19045/107589/19057/320207/20192/207565/227541/105787/19877/19225
mmu00480,Glutathione metabolism - Mus musculus (house mouse),30,-0.3987161761956076,-1.2469749102400882,0.1883614088820827,0.5254515599343186,0.4252009333679026,976,"tags=30%, list=12%, signal=26%",14629/14866/211666/68214/382985/20603/14778/68396/93674
mmu04550,Signaling pathways regulating pluripotency of stem cells - Mus musculus (house mouse),66,-0.3213722214128982,-1.1700541267257516,0.18998527245949925,0.5254515599343186,0.4252009333679026,1801,"tags=32%, list=23%, signal=25%",216795/55994/11789/14183/11651/18119/22416/15379/244349/12151/13590/93897/22410/71950/84505/22421/21386/12006/14367/22658/26417
mmu04611,Platelet activation - Mus musculus (house mouse),64,0.2927319049040785,1.1691079384331744,0.19047619047619047,0.5254515599343186,0.4252009333679026,929,"tags=22%, list=12%, signal=19%",11461/11465/109905/14683/14678/11848/22371/21894/19045/107589/14127/320207/20866/19877
mmu05161,Hepatitis B - Mus musculus (house mouse),78,0.275167755403116,1.1480735460155052,0.1930379746835443,0.5279671102455913,0.42723654315926146,486,"tags=13%, list=6%, signal=12%",54123/24088/71586/20848/13205/142980/12122/13063/12028/26395
mmu01210,2-Oxocarboxylic acid metabolism - Mus musculus (house mouse),20,-0.4331015857254918,-1.2349546272359042,0.20030349013657056,0.5431959054551065,0.43955984454590874,1553,"tags=40%, list=19%, signal=32%",71832/67834/15929/76282/170718/78920/12039/12035
mmu01523,Antifolate resistance - Mus musculus (house mouse),12,-0.49989632594857347,-1.246328348655972,0.20440251572327045,0.5496538237936685,0.44478566004356074,1158,"tags=33%, list=14%, signal=29%",21926/26357/17250/76408
mmu04917,Prolactin signaling pathway - Mus musculus (house mouse),40,0.3256570914619057,1.1812289836150087,0.2085889570552147,0.5562372188139059,0.4501130125928318,2141,"tags=55%, list=27%, signal=40%",12703/16362/20848/12702/26395/18033/13983/19697/13074/26416/20851/110157/23797/56484/15461/20418/74769/26413/216148/67296/16333/26420
mmu05217,Basal cell carcinoma - Mus musculus (house mouse),25,-0.4000539538218188,-1.2072776978384239,0.21779141104294478,0.5759772854028292,0.4660868822667631,1827,"tags=48%, list=23%, signal=37%",12387/16576/216795/11789/22416/93897/22410/22421/14633/12006/16842/14367
mmu00071,Fatty acid degradation - Mus musculus (house mouse),22,-0.41381716035468175,-1.2106906104306658,0.22054380664652568,0.5784755584171165,0.46810851108753515,2610,"tags=64%, list=33%, signal=43%",11522/11669/71519/13177/11364/94180/12896/270076/435802/74205/110460/11430/231086/52538
mmu00020,Citrate cycle (TCA cycle) - Mus musculus (house mouse),22,-0.4122487825794416,-1.2061020616028117,0.22356495468277945,0.5816324024267433,0.47066306249006207,1713,"tags=41%, list=21%, signal=32%",66945/71832/67834/15929/17448/17449/170718/78920/18563
mmu04977,Vitamin digestion and absorption - Mus musculus (house mouse),13,-0.4754807715076992,-1.2078089174410631,0.23400936037441497,0.6038951235468774,0.48867829076490743,1135,"tags=62%, list=14%, signal=53%",79235/11808/69060/80721/20778/17250/245532/11806
mmu04380,Osteoclast differentiation - Mus musculus (house mouse),63,0.2807284491596919,1.1127084465479034,0.23948220064724918,0.6130744336569579,0.4961062851303015,922,"tags=17%, list=12%, signal=16%",12703/15978/22177/16478/12702/26395/12978/19057/74256/18412/18733
mmu05146,Amoebiasis - Mus musculus (house mouse),37,0.32588448294212646,1.1479840461097965,0.24269005847953215,0.6163557040750023,0.49876152369227167,418,"tags=14%, list=5%, signal=13%",16414/15978/24088/15507/14683
mmu00030,Pentose phosphate pathway - Mus musculus (house mouse),13,0.4406513546962437,1.1781283754504532,0.24653739612188366,0.6211965886535651,0.5026788184499245,1784,"tags=46%, list=22%, signal=36%",75731/11676/14751/14381/18642/19139
mmu04672,Intestinal immune network for IgA production - Mus musculus (house mouse),14,-0.4561662535413548,-1.181841377449717,0.2542113323124043,0.6355283307810107,0.5142762150398968,1006,"tags=36%, list=13%, signal=31%",16401/12524/72049/56838/12777
mmu01524,Platinum drug resistance - Mus musculus (house mouse),34,-0.3595310250292045,-1.1520595211746634,0.2606060606060606,0.6414918414918416,0.5191019506808981,2336,"tags=44%, list=29%, signal=31%",21974/17688/26408/14866/11977/11799/211666/11651/12015/68214/18607/13067/19714/26417/14103
mmu04750,Inflammatory mediator regulation of TRP channels - Mus musculus (house mouse),51,-0.32491449418806834,-1.137591233845868,0.25877192982456143,0.6414918414918416,0.5191019506808981,1882,"tags=33%, list=24%, signal=26%",16176/78390/12325/211429/14682/11515/12061/435802/241118/271844/329502/53357/15559/15465/242546/18798/107141
mmu00860,Porphyrin metabolism - Mus musculus (house mouse),12,0.44478652069731806,1.178670449885048,0.27049180327868855,0.6607433362532851,0.5346804628891715,707,"tags=25%, list=9%, signal=23%",14325/15368/231396
mmu00053,Ascorbate and aldarate metabolism - Mus musculus (house mouse),10,0.4726105409152373,1.1810629229009049,0.27631578947368424,0.6698564593301436,0.5420548980105768,707,"tags=20%, list=9%, signal=18%",58810/231396
mmu00670,One carbon pool by folate - Mus musculus (house mouse),17,-0.42581069095248797,-1.1641848294497492,0.289193302891933,0.67548800675488,0.5466120054661201,2248,"tags=35%, list=28%, signal=25%",192166/17768/108156/269378/229709/216188
mmu00565,Ether lipid metabolism - Mus musculus (house mouse),22,-0.3916748171977604,-1.145909519839735,0.28851963746223563,0.67548800675488,0.5466120054661201,1068,"tags=36%, list=13%, signal=32%",212862/211429/271844/329502/53357/99010/18606/70902
mmu00513,Various types of N-glycan biosynthesis - Mus musculus (house mouse),26,-0.3694584959595312,-1.1271601673841514,0.28177641653905056,0.67548800675488,0.5466120054661201,2255,"tags=46%, list=28%, signal=33%",207958/269181/71367/230815/57370/68947/80286/223774/53618/103963/56737/20441
mmu04115,p53 signaling pathway - Mus musculus (house mouse),30,0.33674112731826233,1.1267148034857122,0.28653295128939826,0.67548800675488,0.5466120054661201,971,"tags=27%, list=12%, signal=24%",66940/12122/13063/53892/12028/17873/170770/12371
mmu05032,Morphine addiction - Mus musculus (house mouse),44,0.29905644484538557,1.10483240753825,0.28440366972477066,0.67548800675488,0.5466120054661201,686,"tags=18%, list=9%, signal=17%",14701/14707/14688/14693/14683/14678/66066/18578
mmu04924,Renin secretion - Mus musculus (house mouse),32,0.3287377868095872,1.1224170271872436,0.29394812680115273,0.6816188447562962,0.551573144112003,692,"tags=22%, list=9%, signal=20%",12313/12289/14683/14678/230899/19057/12722
mmu05033,Nicotine addiction - Mus musculus (house mouse),16,-0.42660425805495383,-1.1444148667622138,0.29846153846153844,0.682839173405211,0.5525606469002696,1245,"tags=19%, list=16%, signal=16%",22348/14394/11440
mmu04659,Th17 cell differentiation - Mus musculus (house mouse),50,0.2905800949325552,1.096245233233087,0.29874213836477986,0.682839173405211,0.5525606469002696,1652,"tags=34%, list=21%, signal=27%",15978/20848/14969/16195/19057/20182/60505/15519/16797/18033/16186/19697/257630/26416/20851/19056/14998
mmu00970,Aminoacyl-tRNA biosynthesis - Mus musculus (house mouse),15,0.40230053775166086,1.1262786452691416,0.30945558739255014,0.7023105529476316,0.5683170921878862,1001,"tags=27%, list=13%, signal=23%",85305/15115/234734/20226
mmu04975,Fat digestion and absorption - Mus musculus (house mouse),18,-0.40896358801726496,-1.1263500910890512,0.3126934984520124,0.7046614049622815,0.5702194263839515,3179,"tags=56%, list=40%, signal=34%",14719/11808/69060/67800/237636/110460/20778/26457/11806/17777
mmu00790,Folate biosynthesis - Mus musculus (house mouse),11,-0.467463089026995,-1.128388619237908,0.33228346456692914,0.7256235827664399,0.5871822413175797,1202,"tags=27%, list=15%, signal=23%",18478/56738/110391
mmu03410,Base excision repair - Mus musculus (house mouse),21,-0.38349720410740273,-1.1059640811532772,0.3333333333333333,0.7256235827664399,0.5871822413175797,3047,"tags=57%, list=38%, signal=35%",18207/11792/19718/18972/17193/14156/18973/18971/66408/59001/56626/50776
mmu05224,Breast cancer - Mus musculus (house mouse),62,-0.29674403704661284,-1.0807098312434182,0.330945558739255,0.7256235827664399,0.5871822413175797,2355,"tags=34%, list=29%, signal=24%",20662/13388/14175/109880/12387/20683/216795/11789/11651/22416/16973/13389/93897/22410/22421/14174/18131/12006/16842/14367/26417
mmu04120,Ubiquitin mediated proteolysis - Mus musculus (house mouse),79,0.255696427391493,1.071281263004945,0.33226837060702874,0.7256235827664399,0.5871822413175797,1678,"tags=28%, list=21%, signal=22%",12703/22187/66105/17318/22201/12702/21402/22195/216150/67673/52717/63958/53323/56550/100763/22186/13194/99152/11798/70093/67345/18854
mmu04519,Cadherin signaling - Mus musculus (house mouse),164,0.22473859925281575,1.040814277163184,0.3276595744680851,0.7256235827664399,0.5871822413175797,993,"tags=17%, list=12%, signal=15%",11461/11465/11867/93704/74192/22352/93701/68089/104010/74117/66713/12386/22627/19354/11848/26395/14182/101314/19045/74424/100534287/12540/13542/12563/54216/19877/67771/14026
mmu04022,cGMP-PKG signaling pathway - Mus musculus (house mouse),92,-0.2745496596830836,-1.0590987322957832,0.34344827586206894,0.7425908667287977,0.6009123461029088,1894,"tags=32%, list=24%, signal=24%",333329/14673/14463/16370/11552/14682/11551/11515/11651/20541/228785/30955/12015/60596/110893/16337/54652/19878/12288/242202/18019/22334/18798/320707/18159/16367/17260/140781/26417
mmu04270,Vascular smooth muscle contraction - Mus musculus (house mouse),69,-0.28762598519818044,-1.0589550557830572,0.3538011695906433,0.7503607503607503,0.6071998177261337,2353,"tags=38%, list=29%, signal=27%",78390/54195/51801/109880/77579/211429/14673/14682/11535/11515/228785/435802/60596/271844/68458/54652/329502/19878/53357/12288/71960/18798/18159/216459/213498/26417
mmu04152,AMPK signaling pathway - Mus musculus (house mouse),60,-0.2923325751956073,-1.0583254928454766,0.3564213564213564,0.7503607503607503,0.6071998177261337,2799,"tags=37%, list=35%, signal=24%",18709/269643/20250/19017/64930/26931/18640/74370/22084/12428/16370/11651/72930/22241/108099/12427/16337/20249/18607/16367/69008/227154
mmu04728,Dopaminergic synapse - Mus musculus (house mouse),82,0.2501192824086317,1.0580083820114607,0.35555555555555557,0.7503607503607503,0.6071998177261337,1573,"tags=29%, list=20%, signal=24%",14701/14707/12313/12289/14688/14693/14683/14678/66066/19045/11909/19057/19052/216869/226849/71978/12753/14679/26416/19046/19047/23797/19056/225849
mmu05010,Alzheimer disease - Mus musculus (house mouse),229,-0.2437622004720285,-1.0521818687619988,0.350765306122449,0.7503607503607503,0.6071998177261337,1831,"tags=24%, list=23%, signal=19%",66340/216795/16370/16175/14682/11957/19182/66945/234664/11789/59287/28080/20463/69875/11651/75406/22416/56811/12015/12977/12857/16973/277468/66142/21926/22241/12669/67530/93897/22410/226641/16337/237038/54652/22421/72900/19164/12421/12288/17992/15925/76559/51897/56208/22334/13067/18798/22143/16367/29869/70247/12006/22272/14367/26417/13665
mmu05414,Dilated cardiomyopathy - Mus musculus (house mouse),49,0.28023687061457253,1.0549089340600666,0.36163522012578614,0.7563612447075266,0.6120554809146433,528,"tags=12%, list=7%, signal=12%",11461/11465/59069/12289/14683/16421
mmu04916,Melanogenesis - Mus musculus (house mouse),46,-0.3048422873010233,-1.049426691558154,0.3832599118942731,0.791246269717209,0.6402848103632679,2212,"tags=33%, list=28%, signal=24%",17311/12387/12325/216795/14682/11515/22416/13190/93897/22410/22421/18798/16842/14367/26417
mmu05212,Pancreatic cancer - Mus musculus (house mouse),38,0.2941804619591365,1.043438284733707,0.38095238095238093,0.791246269717209,0.6402848103632679,2146,"tags=47%, list=27%, signal=35%",20848/12028/19354/26395/17873/12540/21802/12371/18033/19697/110157/23797/12567/74769/26413/16451/26420/242705
mmu00250,"Alanine, aspartate and glutamate metabolism - Mus musculus (house mouse)",20,-0.36882065113980955,-1.0516626693534135,0.3930197268588771,0.7961149590000797,0.6442246049803277,1235,"tags=30%, list=15%, signal=25%",76282/11484/268860/70503/66514/216456
mmu04973,Carbohydrate digestion and absorption - Mus musculus (house mouse),22,0.33613925452002,1.030697091512637,0.3911764705882353,0.7961149590000797,0.6442246049803277,602,"tags=23%, list=8%, signal=21%",12289/15275/11932/11933/212032
mmu04390,Hippo signaling pathway - Mus musculus (house mouse),69,0.25504555634161,1.0301443484257815,0.39308176100628933,0.7961149590000797,0.6442246049803277,848,"tags=16%, list=11%, signal=14%",11461/11465/16414/12161/12386/22627/12167/19045/170770/13542/53310
mmu00220,Arginine biosynthesis - Mus musculus (house mouse),12,-0.4298839838305016,-1.0717754219626676,0.4009433962264151,0.8057553956834532,0.6520257478227945,18,"tags=67%, list=0%, signal=67%",18125/14661/108682/14719/14645/18126/76282/216456
mmu04141,Protein processing in endoplasmic reticulum - Mus musculus (house mouse),96,0.2378219291438031,1.0095454174224858,0.4028776978417266,0.8057553956834532,0.6520257478227945,1070,"tags=23%, list=13%, signal=20%",66105/13198/12304/21402/14827/17872/20224/12017/12028/69162/12955/15481/67437/15502/81910/227619/217365/15519/20832/67695/22433/20335
mmu00260,"Glycine, serine and threonine metabolism - Mus musculus (house mouse)",13,-0.41650252448530534,-1.0579932845968323,0.41341653666146644,0.8066664129979833,0.6527629526233681,2868,"tags=62%, list=36%, signal=40%",67092/68133/11655/27364/192166/56012/107272/13142
mmu05214,Glioma - Mus musculus (house mouse),33,0.3012398706977222,1.033895273865734,0.4094955489614243,0.8066664129979833,0.6527629526233681,2023,"tags=45%, list=25%, signal=34%",12313/12028/26395/17873/227541/21802/110157/23797/12315/15461/20418/12567/74769/26413/216148
mmu04260,Cardiac muscle contraction - Mus musculus (house mouse),48,-0.2964534269444393,-1.0321212256806638,0.4119359534206696,0.8066664129979833,0.6527629526233681,2439,"tags=40%, list=31%, signal=28%",98660/110323/76757/12862/12300/20463/20541/12857/110893/236727/66142/67530/22003/12295/54652/12288/12294/140781/22272
mmu05206,MicroRNAs in cancer - Mus musculus (house mouse),73,0.2513270400750428,1.0197213597800947,0.40728476821192056,0.8066664129979833,0.6527629526233681,1118,"tags=25%, list=14%, signal=21%",12703/17210/22352/15368/20848/13078/11848/26395/15387/13433/24136/19877/171543/19225/14086/433759/18033/108655
mmu00630,Glyoxylate and dicarboxylate metabolism - Mus musculus (house mouse),13,-0.4151305772462516,-1.0545082853941654,0.41809672386895474,0.8108542523519122,0.656151796311087,1553,"tags=38%, list=19%, signal=31%",71832/110460/17448/17449/110821
mmu04392,Hippo signaling pathway - multiple species - Mus musculus (house mouse),10,-0.43937561272492853,-1.035811918050407,0.4405144694533762,0.8390751799111927,0.6789884679544521,1982,"tags=50%, list=25%, signal=38%",29806/68473/18479/50523/232157
mmu05204,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse),21,-0.3544986057060001,-1.022335288316607,0.43883792048929665,0.8390751799111927,0.6789884679544521,2891,"tags=52%, list=36%, signal=34%",17961/15483/14862/94284/12408/14866/211666/68214/20887/13113/107141
mmu04510,Focal adhesion - Mus musculus (house mouse),98,0.2308714467105425,0.9881549233439085,0.4404332129963899,0.8390751799111927,0.6789884679544521,637,"tags=13%, list=8%, signal=12%",11461/11465/192176/109905/19417/19354/11848/26395/16421/22371/21894/19045/107589
mmu03030,DNA replication - Mus musculus (house mouse),12,-0.40559544820369253,-1.011219884888873,0.4591194968553459,0.8507089241034196,0.6884026162152672,2813,"tags=58%, list=35%, signal=38%",19718/18972/14156/18973/18971/59001/17215
mmu04964,Proximal tubule bicarbonate reclamation - Mus musculus (house mouse),15,-0.3814219150877826,-1.006968322227243,0.4670750382848392,0.8507089241034196,0.6884026162152672,432,"tags=20%, list=5%, signal=19%",17449/54403/216456
mmu04136,Autophagy - other - Mus musculus (house mouse),18,-0.36404501846456605,-1.0026372804875938,0.45975232198142413,0.8507089241034196,0.6884026162152672,604,"tags=22%, list=8%, signal=21%",76559/51897/56208/29869
mmu04081,Hormone signaling - Mus musculus (house mouse),89,-0.26082343647334794,-0.9991281236233812,0.45518207282913165,0.8507089241034196,0.6884026162152672,2459,"tags=39%, list=31%, signal=28%",12424/21833/16410/51801/15874/15171/13371/14699/56508/14673/18155/16370/11552/14682/55994/11551/208188/11515/20607/58807/12921/16337/16002/17201/13491/14706/20606/15203/18798/18159/16367/14697/64337/14309/13490
mmu00600,Sphingolipid metabolism - Mus musculus (house mouse),21,-0.3452406156468225,-0.9956362554176424,0.46788990825688076,0.8507089241034196,0.6884026162152672,370,"tags=10%, list=5%, signal=9%",81535/56336
mmu05412,Arrhythmogenic right ventricular cardiomyopathy - Mus musculus (house mouse),43,0.2688385456805011,0.992044617137593,0.46686746987951805,0.8507089241034196,0.6884026162152672,528,"tags=12%, list=7%, signal=11%",11461/11465/12289/12386/16421
mmu04625,C-type lectin receptor signaling pathway - Mus musculus (house mouse),47,0.2669635707249909,0.9879324811028216,0.46178343949044587,0.8507089241034196,0.6884026162152672,1566,"tags=38%, list=20%, signal=31%",12313/16362/17164/11848/19247/19057/74256/14127/19225/20130/18033/19697/26416/67653/110157/23797/170776/19056
mmu00590,Arachidonic acid metabolism - Mus musculus (house mouse),27,-0.32181675365295576,-0.9832043952503691,0.46511627906976744,0.8507089241034196,0.6884026162152672,2353,"tags=33%, list=29%, signal=24%",78390/12408/211429/435802/271844/329502/53357/242546/107141
mmu03083,Polycomb repressive complex - Mus musculus (house mouse),53,-0.2834288573049871,-0.99612222571022635,0.47144948755490484,0.8523380565964381,0.689720927377381,1454,"tags=21%, list=18%, signal=17%",14055/237339/12151/71833/67057/241915/15161/241764/29808/77593/22658
mmu03460,Fanconi anemia pathway - Mus musculus (house mouse),12,-0.4004502742675343,-0.998392072795572,0.47641509433962265,0.8564765740937036,0.6930698592995104,3007,"tags=42%, list=38%, signal=26%",100040608/272158/72775/67196/19714
mmu04340,Hedgehog signaling pathway - Mus musculus (house mouse),24,0.30546780299350884,0.9769750482925568,0.48148148148148145,0.8605803255484784,0.6963906581740977,219,"tags=8%, list=3%, signal=8%",68897/20747
mmu05410,Hypertrophic cardiomyopathy - Mus musculus (house mouse),47,0.2636357223621682,0.9756173570546639,0.4840764331210191,0.8605803255484784,0.6963906581740977,217,"tags=9%, list=3%, signal=8%",11461/11465/59069/12289
mmu04740,Olfactory transduction - Mus musculus (house mouse),25,-0.3234201711443428,-0.9760132500216668,0.48773006134969327,0.8622851913364743,0.6977702535156997,2075,"tags=36%, list=26%, signal=27%",18575/19735/12325/333329/20541/110893/12790/64337/258715
mmu03018,RNA degradation - Mus musculus (house mouse),35,-0.2998762877084296,-0.964274932181933,0.517503805175038,0.897485493230174,0.7262547083375751,682,"tags=23%, list=9%, signal=21%",67207/57259/24127/66583/234594/231464/27756/69305
mmu05216,Thyroid cancer - Mus musculus (house mouse),22,0.3131197583233843,0.9601128694709785,0.5117647058823529,0.897485493230174,0.7262547083375751,846,"tags=27%, list=11%, signal=24%",59069/12028/26395/17873/20182/76551
mmu00380,Tryptophan metabolism - Mus musculus (house mouse),12,-0.38500377608663316,-0.9598812705131393,0.5220125786163522,0.897485493230174,0.7262547083375751,1258,"tags=33%, list=16%, signal=28%",270076/110460/78920/13195
mmu00592,alpha-Linolenic acid metabolism - Mus musculus (house mouse),12,-0.38493446218083305,-0.9597084589094717,0.5235849056603774,0.897485493230174,0.7262547083375751,2353,"tags=58%, list=29%, signal=41%",78390/211429/56473/271844/11430/329502/53357
mmu04923,Regulation of lipolysis in adipocytes - Mus musculus (house mouse),32,0.28007413935830244,0.9562636104034381,0.5244956772334294,0.897485493230174,0.7262547083375751,522,"tags=16%, list=7%, signal=15%",11832/225845/14683/14678/230899
mmu00562,Inositol phosphate metabolism - Mus musculus (house mouse),37,-0.2915324043420079,-0.954842208107358,0.5272727272727272,0.897485493230174,0.7262547083375751,3815,"tags=59%, list=48%, signal=31%",84095/75678/64436/18718/240752/234515/18704/97287/18717/217837/18720/18799/219135/53332/77116/30955/17330/20975/269180/271424/18798/83493
mmu00051,Fructose and mannose metabolism - Mus musculus (house mouse),16,0.32939591347697184,0.9395046511850609,0.5227272727272727,0.897485493230174,0.7262547083375751,1022,"tags=31%, list=13%, signal=27%",15275/212032/319801/11676/21991
