names,scores,logfoldchanges,pvals,pvals_adj
Bank1,1.4944162,0.547843,0.1350668697221416,1.0
Clk1,1.4845543,0.41987768,0.1376619456156654,1.0
Whrn,1.4845543,1.8453068,0.1376619456156654,1.0
Prkca,1.4819244,0.5767077,0.13836041705841456,1.0
Rcsd1,1.481267,0.65398484,0.1385354608534491,1.0
Rap1gds1,1.4779795,0.1955195,0.13941323995536842,1.0
Ptpn18,1.4760072,0.86484236,0.13994195876581597,1.0
Clec4a2,1.4753498,1.0482553,0.14011854080126201,1.0
Wasl,1.4740348,0.5788534,0.1404722190595142,1.0
Rin2,1.4641728,0.39387307,0.14314672748767931,1.0
Vps13c,1.4608855,0.4168046,0.1440468596746479,1.0
Magi1,1.4595706,0.6958006,0.1444081252228138,1.0
Elmo1,1.4543109,0.3318125,0.14586013464927544,1.0
Scmh1,1.4543109,0.5881561,0.14586013464927544,1.0
Rplp1,1.4483937,0.26752654,0.147506974456966,1.0
Aqr,1.4451064,0.9440434,0.14842800626375033,1.0
Abca3,1.4451064,1.0985235,0.14842800626375033,1.0
Cradd,1.4424765,0.89697546,0.14916798895961425,1.0
Mapk14,1.4391892,0.43626276,0.1500969229986586,1.0
Peli2,1.4378743,0.84568644,0.15046972948570597,1.0
Pcf11,1.4359019,0.56320477,0.15103026230493813,1.0
Lysmd4,1.4306421,1.0030988,0.15253279498390857,1.0
Igf1r,1.4299847,0.60001606,0.1527214086378946,1.0
Rb1cc1,1.4266974,0.5525814,0.1536671397771452,1.0
Glt8d1,1.4253825,1.4618397,0.15404667649232553,1.0
Arglu1,1.4253825,0.6689758,0.15404667649232553,1.0
Atg4c,1.4253825,1.2800082,0.15404667649232553,1.0
Crebrf,1.4227526,0.539223,0.15480788667025905,1.0
Tpk1,1.4201227,0.7320154,0.1555719503528474,1.0
Tmem37,1.4174929,1.3918344,0.15633887293269394,1.0
Pou2f1,1.414863,0.74780154,0.15710865978296046,1.0
Ccm2,1.414863,0.68087715,0.15710865978296046,1.0
U2surp,1.4096034,0.60322386,0.15865684768908705,1.0
Cbr2,1.4096034,1.1452819,0.15865684768908705,1.0
Rffl,1.4096034,0.70359546,0.15865684768908705,1.0
Sh3gl1,1.4096034,1.0575353,0.15865684768908705,1.0
Mir142hg,1.4089458,0.39048573,0.1588511803823457,1.0
Tsc22d3,1.4082884,0.68708014,0.15904569317549677,1.0
Ly96,1.4082884,1.1212572,0.15904569317549677,1.0
Klhl5,1.4082884,0.876856,0.15904569317549677,1.0
Relch,1.4076309,0.40761128,0.15924038615129188,1.0
Il16,1.4069735,0.8381447,0.15943525939240366,1.0
Rnf169,1.4010563,0.35847402,0.16119724410317948,1.0
Tmx4,1.396454,1.1761506,0.16257781448423403,1.0
Foxo3,1.396454,0.59435266,0.16257781448423403,1.0
Dusp3,1.3951391,1.2333595,0.1629738968694483,1.0
Tal1,1.3951391,1.5755066,0.1629738968694483,1.0
Cd200r1,1.3931667,1.0260605,0.16356938430574264,1.0
Chd9,1.3918518,0.2958236,0.16396728611354328,1.0
Ppp6r2,1.3898793,1.3863597,0.16456550571583806,1.0
Il1rl2,1.3826473,1.5123076,0.16677304400218917,1.0
Nedd4l,1.3819898,0.57432705,0.16697482778493178,1.0
Hdac8,1.3819898,0.7641216,0.16697482778493178,1.0
Zkscan3,1.3800174,0.6140554,0.16758128000558503,1.0
Snx18,1.3767301,0.5711907,0.16859570803240376,1.0
Rps12,1.3741002,0.375665,0.16941056302777635,1.0
Pot1a,1.3727853,1.1290724,0.16981909644579762,1.0
Lrig3,1.3727853,3.7217188,0.16981909644579762,1.0
Calm2,1.369498,0.4226866,0.17084366061212486,1.0
Cryl1,1.3688406,0.70025206,0.17104912788994908,1.0
Hnrnpul1,1.3662107,0.82921225,0.17187284773984646,1.0
Hist1h2bc,1.3662107,1.8645961,0.17187284773984646,1.0
Xpot,1.3648957,0.8317886,0.17228581919199815,1.0
Thra,1.3648957,3.1338015,0.17228581919199815,1.0
Zfyve1,1.3616084,1.3988631,0.17332149472777103,1.0
Fam117b,1.360951,0.5178156,0.1735291870623623,1.0
Dnajb4,1.360951,0.91547525,0.1735291870623623,1.0
Pdlim5,1.3589785,0.4416651,0.17415337990040358,1.0
Ccdc50,1.3576636,0.4057559,0.17457043908477932,1.0
Pcm1,1.3563488,0.44734555,0.1749882434808412,1.0
Paip2,1.3550338,1.2258798,0.17540679369646306,1.0
Ndufaf7,1.3530614,1.3329022,0.17603601875760921,1.0
Dapk1,1.3524039,0.7837894,0.1762461340103918,1.0
Mtdh,1.3484591,0.3108151,0.17751075323847076,1.0
Lonp2,1.3478017,0.51395226,0.17772217842876947,1.0
Bin2,1.3464868,0.7579996,0.1781455911845543,1.0
Tcn2,1.341227,0.7065658,0.17984675145479911,1.0
Rab11fip5,1.3405696,1.4599202,0.1800602425016118,1.0
Galnt10,1.339912,0.71428597,0.18027392179736546,1.0
Kmt2e,1.3366247,0.27923903,0.18134514458089213,1.0
Zmym5,1.33268,0.89695865,0.18263683944431142,1.0
Scamp5,1.3313651,0.9843361,0.18306891662441127,1.0
Rps11,1.3274202,0.43456444,0.18436969293984085,1.0
Rnasek,1.3267628,1.0804771,0.18458715252737146,1.0
Snx2,1.3254479,0.27519408,0.185022641091539,1.0
Gm12905,1.3254479,2.15021,0.185022641091539,1.0
Fbxl20,1.3241329,0.53535676,0.18545888931698928,1.0
Wdr33,1.3208456,0.51070714,0.18655283713230209,1.0
Gm34455,1.3201882,1.5056069,0.1867721976482417,1.0
Gm12353,1.3201882,1.2712233,0.1867721976482417,1.0
Clcn3,1.3188733,0.53717,0.18721149019780992,1.0
Rsbn1,1.3182157,0.6275107,0.1874314223721768,1.0
Srbd1,1.3162434,0.94284135,0.18809236333585233,1.0
Hs2st1,1.3129561,0.6578649,0.18919775060457755,1.0
Ptpn12,1.3116411,0.4975558,0.18964124378492697,1.0
Anapc15,1.3109837,0.8944368,0.18986327742514852,1.0
Rbl2,1.3103262,1.1467624,0.19008550252418155,1.0
Hsd17b11,1.3083538,1.2349019,0.1907533272631423,1.0
Timmdc1,1.3050665,1.8123692,0.19187020408560995,1.0
Gpr160,1.3004643,1.077278,0.19344190070086476,1.0
Ubash3b,1.3004643,0.30377334,0.19344190070086476,1.0
Mafb,1.3004643,0.3505733,0.19344190070086476,1.0
Ube2n,1.297177,1.0008078,0.19457031626042476,1.0
Vgll4,1.297177,0.7126677,0.19457031626042476,1.0
Kansl1l,1.2965195,0.43522823,0.1947965777576386,1.0
Nr6a1os,1.2938896,1.2923087,0.19570355392120808,1.0
Tm9sf3,1.2938896,0.5525261,0.19570355392120808,1.0
Arhgef3,1.2919172,0.47445273,0.1963858145852253,1.0
Sacm1l,1.2906023,0.8205331,0.19684162199111765,1.0
Mfsd11,1.2899448,0.8357091,0.19706981598042428,1.0
Mtmr3,1.2846851,0.33507428,0.1989023434013385,1.0
March7,1.2820553,0.36165643,0.19982326420800012,1.0
Spire1,1.2813978,0.5927075,0.20005398022358745,1.0
Retreg1,1.2807404,0.44014022,0.20028489069313093,1.0
Cdkal1,1.2794254,0.4219212,0.2007472952499464,1.0
Micu1,1.2781105,0.8513978,0.20121047838902606,1.0
Znrf1,1.2767955,0.81433845,0.20167444061911366,1.0
Folr2,1.2767955,1.0429071,0.20167444061911366,1.0
Eif4a2,1.2728508,0.48480007,0.20307100691522018,1.0
B4galt1,1.2708783,0.40889162,0.20377192545369116,1.0
Slc7a8,1.2702209,0.47412258,0.2040059558115428,1.0
Tpt1,1.268906,0.22684531,0.20447460316782273,1.0
Ubr1,1.2597015,0.5336474,0.20777707499544862,1.0
Fry,1.2597015,0.778872,0.20777707499544862,1.0
Sox4,1.2597015,1.051256,0.20777707499544862,1.0
Gimap6,1.2583865,2.0046358,0.2082519968765716,1.0
Rpl26,1.2550992,0.39689788,0.20944274355492287,1.0
Srsf5,1.2537843,0.27733266,0.20992042026902102,1.0
B4galt6,1.2498395,0.6095935,0.21135818128512696,1.0
Ppp1r12b,1.2498395,0.6788672,0.21135818128512696,1.0
Mafg,1.2478671,0.6258,0.21207972581549128,1.0
Hps4,1.2419499,0.7498535,0.21425503431675164,1.0
Gnaq,1.2380052,0.25803995,0.2157141512265327,1.0
Stk17b,1.2347178,0.39650524,0.2169355381261302,1.0
Tgfbi,1.232088,0.32916328,0.21791622396731758,1.0
Ipo11,1.2314305,0.81558406,0.21816189260036012,1.0
Ppp1r9a,1.2314305,0.40616795,0.21816189260036012,1.0
Add3,1.2301155,1.1507056,0.21865382685866852,1.0
Tmem170b,1.2288007,0.75286084,0.21914655747129075,1.0
Abi3,1.2268282,0.83964807,0.21988714750737703,1.0
Oxct1,1.2255133,0.56934726,0.2203818709080433,1.0
Nfat5,1.2248559,0.3769788,0.22062953178305955,1.0
Cab39,1.2235409,0.51294273,0.22112545215066948,1.0
D3Ertd751e,1.2215686,1.5743597,0.2218708300467752,1.0
Glb1,1.2202536,0.8531771,0.22236874749374913,1.0
Hmg20a,1.2182813,0.6217636,0.22311712299452868,1.0
Man2a2,1.2176237,0.97172654,0.22336698152622458,1.0
Bmpr1a,1.2163088,0.7335134,0.22386729895022595,1.0
Ski,1.2163088,0.43214428,0.22386729895022595,1.0
Tent4b,1.2123641,0.64862907,0.22537305784018313,1.0
Rnf166,1.2123641,1.0920948,0.22537305784018313,1.0
Tial1,1.2110491,0.47667873,0.2258765810491017,1.0
Wls,1.2084192,0.43996215,0.22688603528439855,1.0
Gm11084,1.2064469,2.114796,0.2276452343926325,1.0
Sort1,1.2057894,0.70976645,0.2278987026357705,1.0
Lpxn,1.2051319,0.47512433,0.22815237189891902,1.0
Crybb1,1.2018446,0.8584756,0.22942373524913606,1.0
Nfkbiz,1.1998723,0.45857581,0.23018896865858385,1.0
Manba,1.1992148,0.76085085,0.23044444932154695,1.0
Oma1,1.1992148,0.7197521,0.23044444932154695,1.0
Smap2,1.1985573,0.3462598,0.23070013149531343,1.0
Klf7,1.1978998,0.54554933,0.2309560152282173,1.0
Diaph2,1.1965849,0.25001442,0.23146838756409094,1.0
Ets2,1.1965849,0.84897786,0.23146838756409094,1.0
Fbxl4,1.19527,0.91702825,0.2319815667131111,1.0
Arhgap18,1.1939551,0.45004955,0.23249555305703384,1.0
Alox5,1.1900103,0.8922547,0.23404235904284754,1.0
Snrnp70,1.1900103,0.39072526,0.23404235904284754,1.0
Mroh1,1.1873804,0.8013253,0.23507760590782356,1.0
Arrdc1,1.1847506,1.3562689,0.23611609052735072,1.0
Tjp1,1.1834356,0.6342557,0.23663654790940203,1.0
Lrp12,1.1834356,0.8441789,0.23663654790940203,1.0
Notch1,1.1808058,1.0861156,0.23767989462719374,1.0
Adam33,1.1781759,0.6791839,0.23872648633588023,1.0
Gbe1,1.1775185,0.73070556,0.23898864162550426,1.0
Cdc42bpa,1.1768609,1.26108,0.23925099994810362,1.0
Stx8,1.1762035,0.504651,0.23951356134742785,1.0
Etv5,1.175546,0.64616066,0.23977632586708486,1.0
Ccn1,1.175546,1.27803,0.23977632586708486,1.0
Marf1,1.1722587,0.52711886,0.24109319678668784,1.0
Dusp22,1.1709439,1.0388094,0.24162136850720528,1.0
Smad3,1.1689714,0.9809194,0.24241515217397003,1.0
Phf10,1.1676564,1.1318537,0.24294535916791582,1.0
Sec24d,1.166999,1.5675845,0.24321076815540055,1.0
Rnft1,1.1650267,1.2600442,0.2440082175787347,1.0
Tnfaip8l2,1.1650267,1.2244016,0.2440082175787347,1.0
Atp6ap2,1.1650267,0.50130755,0.2440082175787347,1.0
Idh2,1.1643691,1.005977,0.24427444167786305,1.0
Atad2b,1.1643691,0.2608924,0.24427444167786305,1.0
Ndfip2,1.1637117,0.80383646,0.24454086965783295,1.0
Hp1bp3,1.1617393,0.69549614,0.24534137729089478,1.0
mt-Nd3,1.1610818,0.13215297,0.24560862120160754,1.0
Sh3bp5,1.1597669,1.0119724,0.24614372131459794,1.0
Ube4a,1.1591095,0.8280692,0.24641157759704135,1.0
Orc5,1.158452,0.7918935,0.2466796380833175,1.0
Sgce,1.158452,0.89317614,0.2466796380833175,1.0
Ldhb,1.157137,1.1340536,0.24721637182609157,1.0
Kcnq1ot1,1.157137,0.55851346,0.24721637182609157,1.0
Gna15,1.1538497,0.7282785,0.24856178251237737,1.0
Hmgb1,1.1525348,0.8406207,0.24910137813729438,1.0
Entpd1,1.1505624,0.26472902,0.24991230612793258,1.0
Uri1,1.14859,0.8143429,0.2507250764959593,1.0
Stxbp5,1.1472751,0.3965724,0.25126794745351144,1.0
Mff,1.1453027,1.0928261,0.25208379070377196,1.0
Appl2,1.1446452,0.8469243,0.25235614841869136,1.0
Tob2,1.1439878,0.97119385,0.2526287111771677,1.0
Nedd1,1.1413579,1.8843243,0.2537210133735912,1.0
Nek6,1.1413579,1.0597321,0.2537210133735912,1.0
Qrich1,1.140043,0.58444494,0.25426839567397297,1.0
Arrdc3,1.138728,0.9695724,0.25481659915669275,1.0
Anapc5,1.138728,0.73614496,0.25481659915669275,1.0
Ralgps2,1.1360981,0.7101807,0.25591547079733357,1.0
Prkab1,1.1347833,2.0343442,0.256466139513295,1.0
Prpf18,1.1347833,0.7016901,0.256466139513295,1.0
Znrf3,1.1334684,0.95903045,0.2570176305276658,1.0
Msh2,1.1334684,1.9665302,0.2570176305276658,1.0
Tsc22d2,1.1321534,0.48370552,0.25756994411339007,1.0
Gusb,1.1308385,0.42227307,0.2581230805409722,1.0
Ecscr,1.1308385,1.7911756,0.2581230805409722,1.0
Map2k2,1.1308385,0.9799445,0.2581230805409722,1.0
Cdc14b,1.1308385,1.8492212,0.2581230805409722,1.0
Bhlhe41,1.1308385,1.7477765,0.2581230805409722,1.0
Thada,1.1301811,0.40800625,0.25839995740432453,1.0
Ccl3,1.1301811,0.69476944,0.25839995740432453,1.0
Hprt,1.1295235,0.56120026,0.2586770400784727,1.0
Mgmt,1.1288661,1.3088857,0.25895432859654166,1.0
Chn2,1.1282086,0.52059454,0.2592318229915024,1.0
Rela,1.1282086,0.7880902,0.2592318229915024,1.0
Ncoa1,1.1268936,0.34426904,0.25978742954321676,1.0
Pon3,1.1268936,1.6158166,0.25978742954321676,1.0
Cep68,1.1268936,0.7718654,0.25978742954321676,1.0
Ranbp9,1.1222914,0.44790688,0.2617385423704127,1.0
Crebzf,1.121634,0.9793634,0.2620180973138525,1.0
Ms4a14,1.121634,0.98122305,0.2620180973138525,1.0
Rnf180,1.121634,0.4602705,0.2620180973138525,1.0
Gm37494,1.1190041,0.73871005,0.2631383796920812,1.0
Ncoa3,1.1190041,0.34808287,0.2631383796920812,1.0
Trap1,1.1190041,1.7663375,0.2631383796920812,1.0
Arsk,1.1190041,1.071841,0.2631383796920812,1.0
Lpin2,1.1183467,0.29102293,0.2634189660921802,1.0
Eif2ak3,1.1176893,0.9899499,0.2636997588757206,1.0
Taz,1.1157168,1.1999671,0.2645433758296033,1.0
Pgam5,1.1150594,3.0946615,0.2648249944487411,1.0
Cyth3,1.1104571,0.8556974,0.26680210936698956,1.0
S1pr1,1.1084847,1.5892111,0.2676525448117463,1.0
Tada3,1.1065123,2.6446345,0.2685048416541017,1.0
Slc14a1,1.1058549,1.5931113,0.2687893543756683,1.0
Rbm5,1.1045399,0.28468502,0.2693590006452371,1.0
Rab5b,1.1038824,1.2170235,0.2696441342477707,1.0
Atp6v0a1,1.103225,0.32950154,0.2699294748648927,1.0
Rasa2,1.1012526,0.619025,0.2707867390716656,1.0
Rrnad1,1.1005951,1.0602796,0.27107290801421935,1.0
Snx9,1.0999377,0.59068865,0.2713592841041019,1.0
Plk3,1.0979652,1.3792336,0.27221965551760097,1.0
Plag1,1.0973078,2.3739724,0.2725068604558756,1.0
Zfp62,1.0966504,0.6083688,0.27279427267021505,1.0
Bbs9,1.0953354,0.5762864,0.27336971902798846,1.0
Nuak1,1.0946779,0.5806292,0.2736577532214689,1.0
Slc29a1,1.0940205,1.4075209,0.2739459947911077,1.0
Gdi2,1.093363,0.3073318,0.27423444376152495,1.0
Mid1,1.093363,0.7200945,0.27423444376152495,1.0
Tspan14,1.0927056,0.4613115,0.27452310015717885,1.0
Cog5,1.0913906,0.40000167,0.275101035321221,1.0
Lyzl4,1.0907332,2.1940076,0.2753903141377164,1.0
Fam193b,1.0894183,1.0612434,0.27596949435870677,1.0
Zmynd8,1.0861309,0.44625986,0.2774210777666958,1.0
Chst11,1.0841585,0.7934911,0.2782945198306471,1.0
Thap2,1.0835011,1.4426181,0.278586082656865,1.0
Hacd4,1.0828435,0.6661725,0.27887785325569636,1.0
Tmem126a,1.0828435,2.1903799,0.27887785325569636,1.0
Rsf1,1.0782413,0.4773458,0.28092606689555355,1.0
Hhex,1.0769265,1.9297532,0.28151314196411625,1.0
Wdr82,1.0769265,1.2463945,0.28151314196411625,1.0
Atraid,1.0710093,1.2399304,0.28416527726522856,1.0
Map4k4,1.0710093,0.38287354,0.28416527726522856,1.0
Acvr2b,1.0696943,1.9005872,0.2847569299285836,1.0
Atrx,1.067722,0.23611853,0.28564597044544815,1.0
Sipa1,1.0644346,0.6157463,0.2871318699039018,1.0
Zmym4,1.0591749,0.41914183,0.2895201435284047,1.0
Gnas,1.0585175,0.5080053,0.2898196156805035,1.0
Ppip5k1,1.0578599,1.700244,0.29011929631898603,1.0
Mef2d,1.0558876,0.697671,0.29101958930702876,1.0
Plxdc1,1.0558876,1.1537738,0.29101958930702876,1.0
Tlr7,1.0552301,0.29823357,0.2913201040444908,1.0
Glg1,1.0545726,0.43017915,0.29162082734421046,1.0
Rpsa,1.0545726,0.2520068,0.29162082734421046,1.0
Rgs10,1.0545726,0.39378738,0.29162082734421046,1.0
Rab3il1,1.0519428,0.6954024,0.29282580645641143,1.0
Ctla2b,1.0499704,1.6510313,0.2937317313958613,1.0
Setd5,1.049313,0.23226072,0.2940341237072692,1.0
Pgm2l1,1.049313,0.9314256,0.2940341237072692,1.0
Arl4c,1.047998,0.78194094,0.29463953440752666,1.0
Pltp,1.0473405,0.8378311,0.29494255282246107,1.0
Daglb,1.0466831,0.54647696,0.2952457799643704,1.0
Strada,1.0453681,0.5523031,0.29585286047939596,1.0
Sclt1,1.0453681,0.5194644,0.29585286047939596,1.0
Zeb2,1.0453681,0.24814267,0.29585286047939596,1.0
Pi4ka,1.0453681,0.55906767,0.29585286047939596,1.0
Dzip3,1.0440532,0.81118655,0.29646077605144894,1.0
Fgf13,1.0433958,0.6998259,0.29676504701399753,1.0
Ifi27,1.0433958,1.5354712,0.29676504701399753,1.0
Arap3,1.0427383,0.6894819,0.297069526776622,1.0
Arsg,1.0427383,2.6359873,0.297069526776622,1.0
Dusp1,1.0401084,0.70256233,0.29828953405690195,1.0
Slc49a4,1.0401084,0.6024385,0.29828953405690195,1.0
Rpl9,1.0374786,0.3886982,0.2995128830337369,1.0
Lima1,1.0368211,1.4214072,0.2998192424974264,1.0
Cab39l,1.0368211,0.85547036,0.2998192424974264,1.0
Bcl10,1.0355061,0.742525,0.30043258815894447,1.0
Cd81,1.0348487,0.31462103,0.30073957437629506,1.0
Sbno1,1.0348487,0.52443326,0.30073957437629506,1.0
Rapgef6,1.0341913,0.30132547,0.30104676953076526,1.0
1700028E10Rik,1.0335338,2.2205055,0.3013541736316806,1.0
Abhd15,1.0322188,0.9033524,0.3019696087092788,1.0
Rabep1,1.0315614,0.25342688,0.3022776397037409,1.0
Rps15,1.0302465,0.30494153,0.30289432864712984,1.0
Mrfap1,1.0302465,1.351246,0.30289432864712984,1.0
Man1a2,1.0295889,0.33764967,0.3032029866127872,1.0
Dcakd,1.0295889,0.9853158,0.3032029866127872,1.0
Aplp2,1.0269592,0.5307667,0.3044397086221856,1.0
Tbc1d22a,1.0269592,0.3181973,0.3044397086221856,1.0
Gpatch8,1.0269592,0.33659944,0.3044397086221856,1.0
Ilvbl,1.0269592,2.1247962,0.3044397086221856,1.0
Fbh1,1.0256442,0.8633869,0.30505932382163026,1.0
Col27a1,1.0256442,0.5361413,0.30505932382163026,1.0
Ccdc174,1.0243293,1.0555198,0.3056797752279713,1.0
Inpp4b,1.0236719,0.26966643,0.3059903145258006,1.0
Gga1,1.0236719,1.266545,0.3059903145258006,1.0
Mfap3,1.0236719,0.5943796,0.3059903145258006,1.0
Smad1,1.021042,0.63082796,0.30723456249826553,1.0
2610001J05Rik,1.0203844,1.8491733,0.3075461472170654,1.0
Dnajc10,1.0190696,0.73266065,0.3081699439655653,1.0
Bsg,1.0170971,0.6013776,0.30910720744481124,1.0
Cyp27a1,1.0164397,0.64580315,0.3094200468528495,1.0
Rab31,1.0164397,0.34904125,0.3094200468528495,1.0
Npepl1,1.0157822,1.2777594,0.30973309539280247,1.0
Zfp934,1.0151248,0.9870528,0.3100463530690655,1.0
Ldb1,1.0138098,0.95054007,0.31067349584721304,1.0
Cask,1.0105225,0.26448175,0.31224501295139884,1.0
Cdyl,1.0059203,0.7979877,0.3144539218864508,1.0
Fer,1.0059203,0.44500756,0.3144539218864508,1.0
Rpl18a,1.0039479,0.35765597,0.31540373481606776,1.0
Cotl1,1.002633,0.54972506,0.31603798935796046,1.0
Kctd18,1.0019755,1.696177,0.3163554304085321,1.0
Gm29488,1.001318,1.195803,0.31667308064642463,1.0
Mlph,0.99934566,1.6492735,0.3176272864876515,1.0
Immp1l,0.9980307,1.5731161,0.31826446965522026,1.0
Gxylt1,0.9967158,0.7318445,0.3189024895719079,1.0
Cd68,0.9967158,0.41233176,0.3189024895719079,1.0
Cox4i1,0.9940859,0.5171073,0.32018103962658395,1.0
Araf,0.99277097,1.1410335,0.3208215697442829,1.0
Cpne8,0.99277097,0.95135844,0.3208215697442829,1.0
Ube3a,0.9914561,0.34297317,0.3214629365705144,1.0
Pros1,0.9888262,0.40214604,0.32274818027596575,1.0
9930021J03Rik,0.9875113,0.3634455,0.32339205711158237,1.0
Tsacc,0.98685384,2.9534357,0.32371430926413636,1.0
Mlxipl,0.98619634,0.92215097,0.32403677056851776,1.0
Add1,0.98619634,0.3808378,0.32403677056851776,1.0
Zfp975,0.98619634,1.5467569,0.32403677056851776,1.0
Kdm6a,0.9855389,0.3407352,0.32435944102099534,1.0
Susd1,0.98422396,1.0533909,0.3250054093543986,1.0
Acin1,0.98356646,0.4336832,0.32532870722694485,1.0
Mgat5,0.98356646,0.35177144,0.32532870722694485,1.0
Mlec,0.9822516,1.0103636,0.32597593036140116,1.0
Bin1,0.9815941,0.29557338,0.3262998556138301,1.0
Ets1,0.98093665,1.0303527,0.32662398998309883,1.0
Per1,0.98093665,1.0940748,0.32662398998309883,1.0
5530601H04Rik,0.98093665,1.4236001,0.32662398998309883,1.0
Wdr26,0.98093665,0.08313937,0.32662398998309883,1.0
Ipo8,0.98027915,0.85962737,0.3269483334640064,1.0
Cd209f,0.9796217,1.4704149,0.3272728860511681,1.0
8030462N17Rik,0.9796217,0.7225005,0.3272728860511681,1.0
Tet3,0.9796217,0.27920747,0.3272728860511681,1.0
Ep400,0.97699183,0.46766537,0.3285731873482072,1.0
Ralbp1,0.9756769,0.7802091,0.32922459248068836,1.0
BC004004,0.9756769,1.3646924,0.32922459248068836,1.0
Tfg,0.9737045,0.8643071,0.3302032681372422,1.0
Zfyve9,0.9730471,1.4213266,0.3305299114501765,1.0
Paox,0.9730471,1.2732832,0.3305299114501765,1.0
Cpeb3,0.9730471,1.0531882,0.3305299114501765,1.0
Unc50,0.9730471,1.3637923,0.3305299114501765,1.0
Junb,0.9723896,0.29961696,0.33085676379794293,1.0
Ankrd10,0.9723896,0.6559583,0.33085676379794293,1.0
Dip2a,0.97173214,1.4969708,0.33118382517293776,1.0
Ninj1,0.9710747,1.084069,0.33151109556737135,1.0
Gm30382,0.9704172,2.1874604,0.33183857497326874,1.0
Plekhg5,0.96910226,0.47501212,0.3324941607866243,1.0
Epb41l2,0.9677873,0.20955639,0.33315058254548413,1.0
Myef2,0.9677873,1.39119,0.33315058254548413,1.0
Gpr155,0.96647245,0.7047831,0.33380784017934884,1.0
Tmem144,0.9651575,1.2828262,0.334465933614737,1.0
G2e3,0.9638426,1.0342604,0.3351248627751823,1.0
Cnot8,0.9638426,2.1268766,0.3351248627751823,1.0
Adgrg1,0.95989776,1.2865894,0.337106663797337,1.0
Rpl29,0.95989776,0.5025412,0.337106663797337,1.0
Tlr5,0.9592403,2.0519865,0.3374376949974115,1.0
Ngly1,0.9585829,0.87993175,0.33776893503351246,1.0
Rfx3,0.95726794,0.493232,0.33843204156750917,1.0
Akap13,0.95726794,0.16974804,0.33843204156750917,1.0
Dnajc18,0.95661044,2.1711454,0.33876390804179224,1.0
Rab11fip2,0.955953,0.68411446,0.33909598330487656,1.0
Cd164,0.955953,0.41993633,0.33909598330487656,1.0
AU020206,0.9552955,0.35910225,0.3394282673444856,1.0
Fam91a1,0.95463806,0.333578,0.3397607601481546,1.0
Dnajb9,0.9533231,0.8669741,0.3404263719968713,1.0
Csad,0.9506933,0.8289905,0.34176010029365234,1.0
Slc44a1,0.9506933,0.7170084,0.34176010029365234,1.0
Acadm,0.9493784,0.8959427,0.3424282165256817,1.0
Wwox,0.9493784,0.4370594,0.3424282165256817,1.0
Cnbp,0.9493784,0.569813,0.3424282165256817,1.0
March3,0.94806343,0.5868011,0.34309716733107387,1.0
Rbm33,0.9467485,0.41665033,0.34376695259424705,1.0
