gene,logFC,padj,scores
Hist1h2ap,-1.9328707,1.0,-0.17883027
Selenok-ps1,-1.8029916,1.0,-0.17883027
4930405A10Rik,-2.4413934,1.0,-0.17883027
Tmem35b,-2.2324245,1.0,-0.17883027
Klf11,-2.2874181,1.0,-0.17883027
Slc10a1,-2.3360586,1.0,-0.17883027
Gm15559,-2.201685,1.0,-0.17883027
Med9,-2.708281,1.0,-0.17883027
Gm47601,-2.3540015,1.0,-0.17883027
Mad2l1,-2.2327783,1.0,-0.17883027
Proser3,-2.172719,1.0,-0.17883027
Gadd45a,-2.2341435,1.0,-0.17883027
Acad10,-2.1076047,1.0,-0.17883027
Ddx51,-2.5111718,1.0,-0.17883027
Rpp40,-2.0322545,1.0,-0.17883027
0610009B22Rik,-2.0227568,1.0,-0.17883027
2010109A12Rik,-2.2404358,1.0,-0.17883027
Rasl2-9,-2.4633632,1.0,-0.17883027
Coro6,-2.420069,1.0,-0.17883027
9330104G04Rik,-2.1118908,1.0,-0.17883027
Gm34921,-1.8911561,1.0,-0.17883027
Zmat5,-0.68522984,1.0,-0.17948774
Zfp609,-0.0785509,1.0,-0.17948774
Ift46,-0.57922447,1.0,-0.17948774
Ocrl,-0.27438465,1.0,-0.1801452
Eloc,-0.17307933,1.0,-0.1801452
Dock9,-0.059075527,1.0,-0.1801452
Sde2,-0.32355374,1.0,-0.1801452
Mtf2,-0.11936885,1.0,-0.1801452
Pigt,-0.3303287,1.0,-0.18080266
Fkbp7,-0.5830378,1.0,-0.18080266
Lcmt1,-0.5111186,1.0,-0.18080266
Cdv3,-0.3105819,1.0,-0.18146013
Zfp385a,-0.15683147,1.0,-0.18146013
Uhrf2,-0.15257643,1.0,-0.18146013
Plekhm3,-0.014265685,1.0,-0.18146013
Sord,-0.71366143,1.0,-0.1821176
Ptdss2,-0.6250594,1.0,-0.1821176
Tlr3,-0.30933177,1.0,-0.1821176
Mrps18a,-0.61682886,1.0,-0.1821176
Ttc33,-0.70323193,1.0,-0.1821176
Ptpa,-0.32412753,1.0,-0.18277505
Myo6,-0.7197141,1.0,-0.18343252
Jrkl,-0.63512534,1.0,-0.18343252
Smpdl3a,-0.6070993,1.0,-0.18343252
Acaa1a,-0.17557202,1.0,-0.18408999
Taf4,-0.33765677,1.0,-0.18408999
2810013P06Rik,-0.37631506,1.0,-0.18474744
Ddrgk1,-0.32627448,1.0,-0.18474744
Cyp4v3,-0.33132687,1.0,-0.18474744
Ints14,-0.3613441,1.0,-0.18474744
Liph,-0.06331573,1.0,-0.18540491
Cdc73,-0.11550935,1.0,-0.18540491
Fam126a,-0.17939934,1.0,-0.18540491
Zdhhc5,-0.1780029,1.0,-0.18540491
Eid1,-0.1381313,1.0,-0.18540491
Fam173a,-0.33507493,1.0,-0.18606238
Tbrg1,-0.8771049,1.0,-0.18606238
Ppm1a,-0.16563177,1.0,-0.18606238
Anapc7,-0.9626461,1.0,-0.18606238
Rrn3,-0.17349678,1.0,-0.18671983
Rpl12,-0.094033435,1.0,-0.18671983
Brip1os,-0.25881737,1.0,-0.18671983
Ptpn21,-0.18247871,1.0,-0.18671983
Aph1c,-0.29507813,1.0,-0.18671983
Topors,-0.28017583,1.0,-0.1873773
Cyb5r1,-0.7108764,1.0,-0.1873773
Ahdc1,-1.0566902,1.0,-0.1873773
Stard5,-0.296291,1.0,-0.1873773
BC005624,-0.3897802,1.0,-0.18803477
Rbbp4,-0.20700206,1.0,-0.18803477
Foxo1,-0.21299584,1.0,-0.18803477
Rpl36a,-0.0065705874,1.0,-0.18803477
Rpl5,-0.111220405,1.0,-0.18803477
Suds3,-0.99315786,1.0,-0.18869224
Ppp2cb,-0.49852172,1.0,-0.1893497
Sypl,-0.21192425,1.0,-0.1893497
Fmr1,-0.09838241,1.0,-0.1893497
Safb,-0.277859,1.0,-0.1893497
Ing5,-0.8144235,1.0,-0.19000717
Pskh1,-0.750077,1.0,-0.19000717
Ddost,-0.17279601,1.0,-0.19066463
Mrpl43,-0.34213942,1.0,-0.19066463
Thoc1,-0.18711181,1.0,-0.19066463
Tesk2,-1.0124758,1.0,-0.19132209
Dennd4a,-0.034201726,1.0,-0.19132209
Ppp1r7,-0.0879713,1.0,-0.19132209
Ccl9,-0.15262264,1.0,-0.19197956
Emc10,-0.38027406,1.0,-0.19197956
D10Wsu102e,-1.0572107,1.0,-0.19263703
Hist1h1d,-0.92011327,1.0,-0.19263703
Fam76a,-0.24805675,1.0,-0.19329448
Gm15270,-0.31477177,1.0,-0.19460942
Tmem29,-0.44694087,1.0,-0.19460942
Dele1,-0.510993,1.0,-0.19460942
Slco4a1,-0.4505168,1.0,-0.19460942
Zbtb38,-0.39714396,1.0,-0.19460942
Taf8,-0.27278042,1.0,-0.19460942
Mbtps1,-0.26045132,1.0,-0.19460942
Golim4,-0.4074251,1.0,-0.19526687
Mrtfb,-0.25830373,1.0,-0.19526687
Txlna,-0.3095159,1.0,-0.19592434
Rcor3,-0.31374446,1.0,-0.19592434
Aamdc,-0.48053956,1.0,-0.19592434
Ino80dos,-0.43528956,1.0,-0.19592434
Inafm1,-0.41114345,1.0,-0.19592434
2700049A03Rik,-0.19939227,1.0,-0.19592434
Rps14,-0.044429798,1.0,-0.19658181
Alkbh6,-0.5413714,1.0,-0.19723926
Gm3488,-0.5965959,1.0,-0.19723926
Dlg4,-0.36656874,1.0,-0.19723926
Rif1,-0.0913447,1.0,-0.19723926
Gm4890,-0.5653851,1.0,-0.19723926
Cdip1,-0.12170948,1.0,-0.19723926
Swi5,-0.47167838,1.0,-0.19723926
Dtx3,-0.49316743,1.0,-0.19723926
Nfyc,-0.34783846,1.0,-0.1985542
Rhbdf1,-0.54189134,1.0,-0.1985542
Hist1h3e,-0.51138204,1.0,-0.1985542
Fbxl12,-0.30806878,1.0,-0.19921166
Mtif2,-0.20961298,1.0,-0.19921166
Trpm2,-0.1800179,1.0,-0.19921166
Chpt1,-0.40945372,1.0,-0.19986913
Ebna1bp2,-0.63192886,1.0,-0.19986913
Arvcf,-0.6375705,1.0,-0.19986913
Sash1,-0.043395486,1.0,-0.19986913
Mrc2,-0.74261165,1.0,-0.19986913
Dars2,-0.6562988,1.0,-0.19986913
Ddit3,-0.38927895,1.0,-0.19986913
Napb,-0.5725873,1.0,-0.19986913
Cenpc1,-0.066274844,1.0,-0.2005266
Rybp,-0.19130746,1.0,-0.20118405
Tfeb,-0.26662228,1.0,-0.20118405
Wdr92,-0.65368843,1.0,-0.20118405
Dnajc14,-0.38818493,1.0,-0.20118405
Zfp948,-0.7877747,1.0,-0.20118405
Mtap,-0.7894516,1.0,-0.20118405
Pgghg,-0.6136536,1.0,-0.20118405
Ranbp6,-0.72558814,1.0,-0.20118405
Plcb4,-0.66432494,1.0,-0.20118405
Gorab,-0.77860963,1.0,-0.20118405
Zfp532,-0.28730476,1.0,-0.20184152
5830408C22Rik,-0.80630475,1.0,-0.20249899
Psmc4,-0.7540394,1.0,-0.20249899
Plau,-0.23238428,1.0,-0.20249899
Mettl21a,-0.74457157,1.0,-0.20249899
Etfb,-0.6937383,1.0,-0.20249899
Fam199x,-0.7085784,1.0,-0.20249899
Slc38a9,-0.10055485,1.0,-0.20249899
Tspan18,-0.82424384,1.0,-0.20249899
Bud31,-0.39547297,1.0,-0.20249899
Mras,-0.31695372,1.0,-0.20249899
Msl3,-0.40607598,1.0,-0.20249899
Gm47167,-0.77115905,1.0,-0.20249899
Bicral,-0.24626184,1.0,-0.20315644
Nemp1,-0.886811,1.0,-0.20381391
Trip11,-0.0794933,1.0,-0.20381391
Col14a1,-0.5743729,1.0,-0.20381391
Rasgrf2,-0.738365,1.0,-0.20381391
Sorl1,-0.27092707,1.0,-0.20381391
Zfp697,-0.44281012,1.0,-0.20381391
Uba5,-0.08775789,1.0,-0.20381391
Mettl18,-0.7634675,1.0,-0.20381391
Brd4,-0.053095922,1.0,-0.20381391
Hhat,-0.5274282,1.0,-0.20381391
Arih2,-0.093223654,1.0,-0.20447138
Lrriq3,-0.80083466,1.0,-0.20512883
Stxbp6,-0.92936015,1.0,-0.20512883
Il11ra1,-0.9707057,1.0,-0.20512883
Cul4b,-0.4445233,1.0,-0.20512883
Actr5,-1.0843998,1.0,-0.20512883
Pcgf6,-0.933131,1.0,-0.20512883
Itgb3bp,-1.0428296,1.0,-0.20512883
Cep89,-0.752677,1.0,-0.20512883
Edc4,-0.4196806,1.0,-0.20512883
Tmem205,-0.9287471,1.0,-0.20512883
Acaca,0.0043108244,1.0,-0.20512883
Adarb1,-0.80895454,1.0,-0.20512883
Fbxo34,-0.30097768,1.0,-0.20512883
Dnajb1,-0.24464022,1.0,-0.2057863
BC024063,-0.9210652,1.0,-0.20644377
Zbtb14,-0.95207596,1.0,-0.20644377
Epn1,-0.18136989,1.0,-0.20644377
Kat2a,-0.89170617,1.0,-0.20644377
Armc1,-0.47708356,1.0,-0.20644377
Mgat1,-0.30149454,1.0,-0.20644377
Fau,-0.09258129,1.0,-0.20710123
Tmem104,-0.20091268,1.0,-0.20710123
Cnpy3,-0.36844018,1.0,-0.20710123
Tlr4,-0.037038665,1.0,-0.20710123
Bach2os,-1.1072222,1.0,-0.2077587
Nelfe,-1.1641157,1.0,-0.2077587
Zfp709,-0.9516326,1.0,-0.2077587
Mettl3,-0.48135307,1.0,-0.2077587
Sf3b4,-1.0407602,1.0,-0.2077587
Hbegf,-1.0064852,1.0,-0.2077587
Slu7,-0.4439051,1.0,-0.2077587
Slc22a23,-0.51005167,1.0,-0.2077587
Nsmf,-1.0746195,1.0,-0.2077587
Agfg2,-0.3730832,1.0,-0.2077587
Gm44751,-1.0667684,1.0,-0.2077587
Abhd4,-0.9943497,1.0,-0.20907363
Ik,-0.31901535,1.0,-0.20907363
Plxnc1,-0.14648227,1.0,-0.20907363
Cep162,-0.30874836,1.0,-0.20907363
Dhdh,-1.2338793,1.0,-0.20907363
Flywch1,-1.1983829,1.0,-0.20907363
Ptcd1,-0.9878381,1.0,-0.20907363
Plbd2,-0.48038608,1.0,-0.20907363
Gsdme,-1.2903004,1.0,-0.20907363
Gsto1,-1.0242668,1.0,-0.20907363
Clip2,-0.27619785,1.0,-0.20907363
Wars2,-0.24965458,1.0,-0.20973109
Blvrb,-0.09296077,1.0,-0.21038856
Gm30489,-1.2578945,1.0,-0.21038856
Ip6k2,-0.54291695,1.0,-0.21038856
Hist1h4i,-1.1006455,1.0,-0.21038856
Slc41a3,-1.2689325,1.0,-0.21038856
Cnih1,-1.1467743,1.0,-0.21038856
Huwe1,-0.011816485,1.0,-0.21038856
March6,-0.17219034,1.0,-0.21104603
Chek2,-1.3784684,1.0,-0.21170348
Rpusd4,-1.3779564,1.0,-0.21170348
Prickle1,-0.26620987,1.0,-0.21170348
Pip4k2c,-1.2279731,1.0,-0.21170348
Tfb2m,-0.482346,1.0,-0.21170348
Ganab,-0.35934952,1.0,-0.21170348
2700062C07Rik,-0.2527463,1.0,-0.21170348
Dnajc11,-0.23545054,1.0,-0.21170348
Carf,-0.20713893,1.0,-0.21301842
Spata7,-1.3882498,1.0,-0.21301842
Rab40c,-0.3075896,1.0,-0.21301842
Arhgap5,-0.07061921,1.0,-0.21367587
Dap,-0.7551368,1.0,-0.21433334
Letm1,-0.74704766,1.0,-0.21433334
Ctsc,-0.09963438,1.0,-0.21433334
Gem,-0.29617435,1.0,-0.21564826
Gosr2,-0.36396742,1.0,-0.21630573
B4galt4,-0.38036528,1.0,-0.2169632
Npat,-0.4313771,1.0,-0.21762066
3110056K07Rik,-0.28105238,1.0,-0.21762066
Arpp19,-0.37605748,1.0,-0.21827812
Brd8,-0.16565199,1.0,-0.21827812
Pacs1,-0.07072421,1.0,-0.21827812
Pyroxd1,-0.36872885,1.0,-0.2189356
Cops7b,-0.69884336,1.0,-0.21959305
Eya4,-0.30345646,1.0,-0.21959305
Strip1,-0.38504648,1.0,-0.21959305
Cdkl3,-0.21159315,1.0,-0.21959305
Anapc13,-0.2584437,1.0,-0.21959305
Pelp1,-0.34885785,1.0,-0.21959305
Kat6b,-0.16133359,1.0,-0.22090799
Nomo1,-0.43411967,1.0,-0.22090799
Cops7a,-0.35487065,1.0,-0.22090799
Stau1,-0.085776426,1.0,-0.22156544
Mif,-0.6995994,1.0,-0.22222291
Mob4,-0.31729993,1.0,-0.22222291
Zfp945,-0.4318031,1.0,-0.22222291
Thoc5,-0.42842168,1.0,-0.22222291
Limk1,-0.42836842,1.0,-0.22222291
Smim1,-0.4264382,1.0,-0.22353783
Tbc1d22b,-0.46965063,1.0,-0.22353783
Tspan4,-0.4296827,1.0,-0.22353783
Prr12,-0.44111142,1.0,-0.22353783
Mbip,-0.19956416,1.0,-0.22353783
Slc39a10,-0.21403535,1.0,-0.2241953
Gm38394,-0.95733565,1.0,-0.2241953
4933433G15Rik,-0.80660826,1.0,-0.2241953
Elavl4,-1.059196,1.0,-0.2241953
Tgif1,-0.3662548,1.0,-0.2241953
Zfp358,-0.8543809,1.0,-0.2241953
Fam110a,-0.67876345,1.0,-0.2241953
Rac3,-1.0334156,1.0,-0.2241953
Swt1,-0.12681907,1.0,-0.2241953
Ccdc162,-1.0305865,1.0,-0.2241953
Mmut,-0.70930505,1.0,-0.22485277
Cwf19l1,-0.40620285,1.0,-0.22485277
Stx2,-0.22609627,1.0,-0.22485277
Nup214,-0.17801933,1.0,-0.22485277
Eny2,-0.72983265,1.0,-0.22485277
Aplf,-1.0950931,1.0,-0.22551022
Peg13,-1.2839357,1.0,-0.22551022
Tuba1c,-0.29755774,1.0,-0.22551022
Hpn,-0.8915926,1.0,-0.22551022
AY512915,-0.8219724,1.0,-0.22551022
Pdp1,-1.0152358,1.0,-0.22551022
Ccnh,-0.2854265,1.0,-0.22551022
Ppm1l,-0.27257714,1.0,-0.22551022
Rsl1,-1.0334623,1.0,-0.22551022
Akirin2,-0.28311178,1.0,-0.22551022
Prdm10,-0.2580322,1.0,-0.22551022
Trmt2a,-0.60655785,1.0,-0.2261677
Msmo1,-0.6943834,1.0,-0.2261677
Zfp51,-1.148388,1.0,-0.22682516
Gm16192,-0.99101496,1.0,-0.22682516
Fndc7,-0.8656652,1.0,-0.22682516
Zfp958,-1.0233612,1.0,-0.22682516
Myo1d,-1.2078863,1.0,-0.22682516
Asrgl1,-1.3845413,1.0,-0.22682516
Acd,-1.1763551,1.0,-0.22682516
Olfr111,-1.2698413,1.0,-0.22682516
Hoga1,-1.3019626,1.0,-0.22682516
Pwp2,-1.139398,1.0,-0.22682516
Rpa3,-1.2302675,1.0,-0.22682516
Zcwpw1,-1.0374116,1.0,-0.22682516
Bloc1s1,-1.2227663,1.0,-0.22682516
Kif19a,-1.0961218,1.0,-0.22682516
Gm20492,-1.2927798,1.0,-0.22682516
Klhl38,-0.9635781,1.0,-0.22682516
Ttc23,-1.1400766,1.0,-0.22682516
2610008E11Rik,-0.4258666,1.0,-0.22682516
E330009J07Rik,-1.2330903,1.0,-0.22682516
Cdkl4,-1.1971977,1.0,-0.22682516
Ints1,-1.3168327,1.0,-0.22682516
Recql5,-0.59376144,1.0,-0.22748263
Gm43813,-0.26228052,1.0,-0.22748263
Unc13b,-0.5099278,1.0,-0.22748263
Ube2e3,-0.17860758,1.0,-0.22748263
Macrod2,-0.543621,1.0,-0.22748263
Zbtb8a,-1.2592915,1.0,-0.22814009
Ppp2r5b,-1.417852,1.0,-0.22814009
Hif1an,-1.44439,1.0,-0.22814009
Zfp558,-1.2692682,1.0,-0.22814009
Mfsd4b4,-1.4296807,1.0,-0.22814009
Zscan12,-1.3672293,1.0,-0.22814009
AU022793,-1.0755904,1.0,-0.22814009
Gm13563,-1.1681514,1.0,-0.22814009
Tyw3,-1.3590056,1.0,-0.22814009
Tmem44,-1.4514396,1.0,-0.22814009
Smpd2,-1.1056511,1.0,-0.22814009
Dolk,-1.346271,1.0,-0.22814009
Ankrd24,-1.2691216,1.0,-0.22814009
Gm43221,-1.5040073,1.0,-0.22814009
Rhot2,-1.5743262,1.0,-0.22814009
Tmem38a,-1.3208497,1.0,-0.22814009
Cpt2,-1.4358586,1.0,-0.22814009
Ankrd42,-1.2914551,1.0,-0.22814009
Fbxo36,-1.294662,1.0,-0.22814009
Gm44067,-1.2277553,1.0,-0.22814009
Mapk7,-1.4216315,1.0,-0.22814009
Gm15472,-1.2171314,1.0,-0.22814009
Msh5,-1.2613864,1.0,-0.22814009
Hypk,-1.3420869,1.0,-0.22814009
Mrpl13,-0.53548986,1.0,-0.22879755
Fosl2,-0.45209292,1.0,-0.22879755
Usp48,-0.147156,1.0,-0.22879755
Scrib,-1.519451,1.0,-0.22945502
Gm46515,-1.7082068,1.0,-0.22945502
BC065397,-1.3416537,1.0,-0.22945502
Mphosph6,-1.5892209,1.0,-0.22945502
Gm32856,-1.4753321,1.0,-0.22945502
A930005H10Rik,-1.3988432,1.0,-0.22945502
Depdc7,-1.2636635,1.0,-0.22945502
Fes,-0.20450802,1.0,-0.22945502
Kifc5b,-1.3262485,1.0,-0.22945502
Psmg3,-1.6449946,1.0,-0.22945502
Stoml2,-1.7041446,1.0,-0.22945502
Zfp605,-1.4472246,1.0,-0.22945502
Gm15708,-1.539573,1.0,-0.22945502
Men1,-1.6089443,1.0,-0.22945502
Ift22,-1.4395216,1.0,-0.22945502
Mrpl37,-1.6103745,1.0,-0.22945502
Rsf1os1,-1.4362811,1.0,-0.22945502
Etfbkmt,-1.5220605,1.0,-0.22945502
Gm30198,-1.6440378,1.0,-0.22945502
Lpl,-1.5295067,1.0,-0.22945502
Lsm3,-1.6689601,1.0,-0.22945502
Gm47096,-1.516941,1.0,-0.22945502
Hsf3,-1.3222936,1.0,-0.22945502
Zfp414,-1.5086968,1.0,-0.22945502
Zscan26,-0.19232263,1.0,-0.23011248
Gpbp1,-0.12125788,1.0,-0.23011248
Leprot,-0.4640413,1.0,-0.23011248
Utp4,-1.913645,1.0,-0.23076995
Ncaph,-1.6187038,1.0,-0.23076995
Sorbs1,-1.6141891,1.0,-0.23076995
Camk2b,-1.5825658,1.0,-0.23076995
Zdhhc12,-1.6894884,1.0,-0.23076995
Pik3ca,-0.20485584,1.0,-0.23076995
Man2c1,-1.6030031,1.0,-0.23076995
Pcyox1l,-1.6290133,1.0,-0.23076995
Sf3a2,-1.7557156,1.0,-0.23076995
Mrm3,-1.6599921,1.0,-0.23076995
Atr,-0.16098024,1.0,-0.23076995
Arid3b,-0.22819926,1.0,-0.23076995
Pwwp3a,-1.5360088,1.0,-0.23076995
Zbtb1,-0.49522462,1.0,-0.23076995
Rexo1,-0.39529404,1.0,-0.23142742
C1d,-0.6167024,1.0,-0.23142742
Pcnx3,-0.63835835,1.0,-0.23142742
Laptm4b,-0.4955966,1.0,-0.23142742
Slc1a3,-0.035941575,1.0,-0.23208487
Hspa1l,-2.0619845,1.0,-0.23208487
Klhl42,-1.5853798,1.0,-0.23208487
Nexn,-1.7946047,1.0,-0.23208487
Hcst,-2.0984044,1.0,-0.23208487
Gm43773,-2.0738308,1.0,-0.23208487
Atxn1l,-1.6235489,1.0,-0.23208487
Zfp455,-1.6294794,1.0,-0.23208487
Gm26569,-1.9565165,1.0,-0.23208487
Ulk1,-0.60030735,1.0,-0.23274234
Asb3,-0.20639196,1.0,-0.23274234
Rabgap1,-0.13720155,1.0,-0.23339981
Ubfd1,-0.7503062,1.0,-0.23405726
Snhg12,-0.2832916,1.0,-0.23405726
Spg21,-0.4703351,1.0,-0.23471473
Phb2,-0.38050175,1.0,-0.23471473
Clcn4,-0.2087463,1.0,-0.2353722
Nop14,-0.6223772,1.0,-0.2353722
Kxd1,-0.38801774,1.0,-0.23602965
Micu3,-0.33750826,1.0,-0.23668712
Zswim4,-0.62022376,1.0,-0.23668712
Rpf1,-0.7488662,1.0,-0.23668712
Kat8,-0.69907,1.0,-0.23668712
Tmed2,-0.37596232,1.0,-0.23668712
Snrnp40,-0.37616342,1.0,-0.23668712
Herpud2,-0.16307512,1.0,-0.23800205
Pex3,-0.31840587,1.0,-0.23800205
Fam53a,-0.53723675,1.0,-0.23931699
Cspp1,-0.24751228,1.0,-0.23931699
Agbl3,-0.6955025,1.0,-0.23931699
Tmem86b,-0.25608292,1.0,-0.23931699
Tada2a,-0.7387973,1.0,-0.23931699
Ro60,-0.33661723,1.0,-0.23931699
Sipa1l1,-0.007945865,1.0,-0.23997444
Bid,-0.45601156,1.0,-0.23997444
Itsn2,-0.028346132,1.0,-0.24063191
Ap2a1,-0.2922257,1.0,-0.24063191
Ankrd52,-0.5321154,1.0,-0.24128938
Gabbr1,-0.4469383,1.0,-0.24128938
Phtf2,-0.21776462,1.0,-0.24194683
Ifnar2,-0.057972692,1.0,-0.24194683
Rragc,-0.13936326,1.0,-0.24194683
Tradd,-0.38312358,1.0,-0.24194683
Ppp3cc,-0.40963686,1.0,-0.24194683
Elob,-0.09107182,1.0,-0.2426043
Trim28,-0.32930145,1.0,-0.24326177
Tmed4,-0.48898408,1.0,-0.24326177
Tcof1,-0.30874124,1.0,-0.24326177
Camta1,-0.32421947,1.0,-0.24326177
Ywhaq,-0.2168247,1.0,-0.24326177
D930016D06Rik,-0.32734147,1.0,-0.24326177
Tmem223,-0.79690784,1.0,-0.24326177
Ndufs7,-0.5175477,1.0,-0.24326177
Meis1,-0.4951758,1.0,-0.24391922
Znrf2,-0.10143478,1.0,-0.2445767
Sod1,-0.31642509,1.0,-0.2445767
Cdk2,-0.6224462,1.0,-0.2445767
Ric8a,-0.40651459,1.0,-0.2445767
Srrm1,-0.07611254,1.0,-0.2445767
Snrpg,-0.32376614,1.0,-0.2445767
Slc4a2,-0.3128015,1.0,-0.2445767
Zhx3,-0.1744373,1.0,-0.2445767
Calcrl,-0.025229512,1.0,-0.24523416
Prelid2,-0.2787858,1.0,-0.24589162
Commd4,-0.5395439,1.0,-0.24589162
Ralgapa1,-0.09285914,1.0,-0.24589162
Nup37,-0.50621915,1.0,-0.24589162
Naxd,-0.38608718,1.0,-0.24589162
Xrcc4,-0.07030946,1.0,-0.24720655
Xpc,-0.63520646,1.0,-0.24720655
Borcs7,-0.66914296,1.0,-0.24720655
Plpbp,-0.14505395,1.0,-0.24786402
Erlin2,-0.2727814,1.0,-0.24852148
Cmtm8,-0.63885427,1.0,-0.24852148
Zfp219,-0.6227858,1.0,-0.24852148
Chic2,-0.10152988,1.0,-0.24852148
Ttc32,-0.39755106,1.0,-0.24852148
Gm15832,-0.54578996,1.0,-0.24852148
Nol9,-0.57557887,1.0,-0.24852148
Adora3,-0.425641,1.0,-0.24852148
Tollip,-1.0359247,1.0,-0.24917895
8030442B05Rik,-0.14252421,1.0,-0.24917895
Aga,-0.65987295,1.0,-0.24917895
Nckap5l,-0.42612702,1.0,-0.24983642
Utp18,-0.8057398,1.0,-0.24983642
Arl6ip1,-0.19638315,1.0,-0.24983642
Zfp622,-0.33379596,1.0,-0.25115132
Atat1,-0.9601615,1.0,-0.25115132
Arhgap6,-0.40846902,1.0,-0.25115132
Styx,-0.35636136,1.0,-0.25115132
Lrrc3,-0.6977778,1.0,-0.25115132
Sorbs3,-0.51559305,1.0,-0.25115132
Dhrs3,-0.22049558,1.0,-0.2518088
Ostc,-0.6029608,1.0,-0.25246626
Ctdsp1,-0.8245133,1.0,-0.25246626
Fam98a,-0.79759777,1.0,-0.25246626
Arl6ip4,-0.78133804,1.0,-0.25246626
Angptl7,-24.951778,1.0,-0.2537812
Apold1,-24.862253,1.0,-0.2537812
Il1rl1,-0.7512656,1.0,-0.2537812
Mrnip,-24.757502,1.0,-0.2537812
Fam229b,-24.717682,1.0,-0.2537812
Ccno,-25.149967,1.0,-0.2537812
Tpmt,-24.521976,1.0,-0.2537812
Ap5s1,-24.850763,1.0,-0.2537812
Gzmm,-24.374697,1.0,-0.2537812
Zfp668,-24.487925,1.0,-0.2537812
Tbc1d7,-24.247873,1.0,-0.2537812
4933439K11Rik,-24.716127,1.0,-0.2537812
Ccdc18,-24.71409,1.0,-0.2537812
Gpr19,-24.448353,1.0,-0.2537812
Zfp791,-24.921118,1.0,-0.2537812
Tead3,-25.134401,1.0,-0.2537812
Epop,-24.979013,1.0,-0.2537812
Gm47512,-24.363785,1.0,-0.2537812
Gm22146,-24.7928,1.0,-0.2537812
CAAA01066123.1,-25.010344,1.0,-0.2537812
Srcin1,-25.081842,1.0,-0.2537812
Gm16183,-25.126093,1.0,-0.2537812
Pcgf1,-24.871304,1.0,-0.2537812
Tctex1d4,-24.912834,1.0,-0.2537812
St6galnac6,-0.45260996,1.0,-0.2537812
Zfp275,-24.425919,1.0,-0.2537812
B130034C11Rik,-24.623718,1.0,-0.2537812
Speg,-24.724821,1.0,-0.2537812
Gm28694,-24.671762,1.0,-0.2537812
Gm50107,-25.063318,1.0,-0.2537812
Chmp4c,-25.14516,1.0,-0.2537812
Tomt,-24.652193,1.0,-0.2537812
6430548M08Rik,-0.7603098,1.0,-0.2537812
Isoc2b,-24.272245,1.0,-0.2537812
Gm17146,-24.527863,1.0,-0.2537812
Tent5d,-24.884836,1.0,-0.2537812
Il17rd,-25.071144,1.0,-0.2537812
Fbxo47,-24.846224,1.0,-0.2537812
Uba6,-0.20195821,1.0,-0.2537812
Epha5,-25.0145,1.0,-0.2537812
Hexim2,-24.73268,1.0,-0.2537812
Tspan9,-0.8405265,1.0,-0.2537812
Radx,-25.091578,1.0,-0.2537812
Gm11638,-24.368923,1.0,-0.2537812
Glp2r,-24.720606,1.0,-0.2537812
Gm30541,-24.644238,1.0,-0.2537812
Gabbr2,-24.75965,1.0,-0.2537812
Pop1,-24.858625,1.0,-0.2537812
Ttyh1,-24.864809,1.0,-0.2537812
AV039307,-24.588018,1.0,-0.2537812
Abt1,-25.337934,1.0,-0.2537812
Ccdc7a,-24.46516,1.0,-0.2537812
Uckl1,-0.45173907,1.0,-0.2537812
Nkapl,-24.94526,1.0,-0.2537812
Dnajc28,-24.746222,1.0,-0.2537812
Stpg1,-24.48189,1.0,-0.2537812
Pcnx2,-24.685953,1.0,-0.2537812
Adhfe1,-0.74489284,1.0,-0.2537812
Hist1h4j,-24.76903,1.0,-0.2537812
Frs3,-24.922676,1.0,-0.2537812
Hist1h4m,-24.279354,1.0,-0.2537812
Unc13c,-24.74475,1.0,-0.2537812
Nt5c3b,-24.9917,1.0,-0.2537812
Gamt,-24.585468,1.0,-0.2537812
Peg10,-24.547567,1.0,-0.2537812
Gm38134,-24.840975,1.0,-0.2537812
Thsd1,-24.453512,1.0,-0.2537812
Lmna,-24.26877,1.0,-0.2537812
Gorasp1,-24.614548,1.0,-0.2537812
A830009L08Rik,-24.95303,1.0,-0.2537812
Gm39383,-24.759142,1.0,-0.2537812
Kcnh6,-24.710802,1.0,-0.2537812
Lefty1,-24.271585,1.0,-0.2537812
AA986860,-24.698725,1.0,-0.2537812
Cks1b,-24.451918,1.0,-0.2537812
2010320M18Rik,-24.297523,1.0,-0.2537812
Gm19325,-24.628736,1.0,-0.2537812
Gm49767,-24.955805,1.0,-0.2537812
Pigw,-24.76339,1.0,-0.2537812
Ccp110,-24.667648,1.0,-0.2537812
Dnajc12,-24.683144,1.0,-0.2537812
Sned1,-24.499027,1.0,-0.2537812
Gm26802,-24.976707,1.0,-0.2537812
2210411M09Rik,-24.655163,1.0,-0.2537812
Ppp1r26,-25.005583,1.0,-0.2537812
Mfsd3,-24.400436,1.0,-0.2537812
Eef1akmt2,-24.974777,1.0,-0.2537812
Gm34804,-25.278864,1.0,-0.2537812
6430562O15Rik,-25.088606,1.0,-0.2537812
Bmp8b,-24.686401,1.0,-0.2537812
Ano7,-24.609615,1.0,-0.2537812
Cers4,-24.966297,1.0,-0.2537812
Enkur,-24.402128,1.0,-0.2537812
Gm44734,-24.857172,1.0,-0.2537812
Gm49974,-24.53975,1.0,-0.2537812
