"","DSP-1001660019915-A-A02.dcc","DSP-1001660019915-A-A03.dcc","DSP-1001660019915-A-A04.dcc","DSP-1001660019915-A-A05.dcc","DSP-1001660019915-A-A06.dcc","DSP-1001660019915-A-A07.dcc","DSP-1001660019915-A-A08.dcc","DSP-1001660019915-A-A09.dcc","DSP-1001660019915-A-A10.dcc","DSP-1001660019915-A-A11.dcc","DSP-1001660019915-A-A12.dcc","DSP-1001660019915-A-B01.dcc","DSP-1001660019915-A-B02.dcc","DSP-1001660019915-A-B03.dcc","DSP-1001660019915-A-B04.dcc","DSP-1001660019915-A-B05.dcc","DSP-1001660019915-A-B06.dcc","DSP-1001660019915-A-B07.dcc","DSP-1001660019915-A-B08.dcc","DSP-1001660019915-A-B09.dcc","DSP-1001660019915-A-B10.dcc","DSP-1001660019915-A-B11.dcc","DSP-1001660019915-A-B12.dcc","DSP-1001660019915-A-C01.dcc","DSP-1001660019915-A-C02.dcc","DSP-1001660019915-A-C03.dcc","DSP-1001660019915-A-C04.dcc","DSP-1001660019915-A-C05.dcc","DSP-1001660019915-A-C07.dcc","DSP-1001660019915-A-C08.dcc","DSP-1001660019915-A-C09.dcc","DSP-1001660019915-A-C10.dcc","DSP-1001660019915-A-C11.dcc","DSP-1001660019915-A-C12.dcc","DSP-1001660019915-A-D02.dcc","DSP-1001660019915-A-D03.dcc","DSP-1001660019915-A-D04.dcc","DSP-1001660019915-A-D05.dcc","DSP-1001660019915-A-D06.dcc","DSP-1001660019915-A-D07.dcc","DSP-1001660019915-A-D08.dcc","DSP-1001660019915-A-D11.dcc","DSP-1001660019915-A-D12.dcc"
"Maml3",-0.643467436036182,-0.643467436036182,-0.643467436036182,-0.643467436036182,-0.643467436036182,0.289296509449337,-0.643467436036182,-0.643467436036182,0.834928439583078,0.834928439583078,-1.03059945138796,0.308942025047374,-1.03059945138796,-0.0978355059024406,-0.0978355059024406,0.834928439583078,-0.643467436036182,-0.643467436036182,-0.0978355059024406,-1.03059945138796,0.447796424231301,0.834928439583078,0.202447414047332,-1.03059945138796,0.834928439583078,-1.03059945138796,1.13521135953285,0.447796424231301,0.289296509449337,-0.0978355059024406,2,-0.0978355059024406,1.58800000208868,-1.03059945138796,-0.643467436036182,0.447796424231301,-1.03059945138796,-1.33088237133773,-0.0978355059024406,1.38056036971682,0.834928439583078,-0.0978355059024406,-0.0978355059024406
"Map3k21",-1.05957323059453,-1.05957323059453,-1.05957323059453,-1.05957323059453,0.700151788153575,0.141625967794895,2,0.700151788153575,0.456171397865613,-1.37411866066524,0.385606358082857,-0.194571231766781,-0.616246346435174,-1.37411866066524,-0.172919462275823,-0.301700916364457,-0.301700916364457,0.141625967794895,-1.37411866066524,-0.172919462275823,-0.172919462275823,-0.616246346435174,-0.76224671748041,-0.616246346435174,-0.301700916364457,0.584952851954246,-0.172919462275823,0.584952851954246,-0.301700916364457,0.141625967794895,-1.05957323059453,0.385606358082857,-0.616246346435174,-0.172919462275823,0.456171397865613,0.899498282024964,0.385606358082857,0.340972461666283,1.34282516618432,1.14347867231293,-0.301700916364457,1.5113702252098,0.584952851954246
"Mapk3",-0.195978179470652,-1.21900681571834,-1.21900681571834,-1.21900681571834,-1.21900681571834,-0.195978179470652,-1.21900681571834,-1.21900681571834,0.827050456777033,-0.0221400369807371,-0.620573426349537,0.312978218691466,-0.620573426349537,-1.64360206259722,-0.620573426349537,-0.195978179470652,-1.21900681571834,0.402455209898148,0.402455209898148,1.42548384614583,-0.0221400369807371,0.402455209898148,0.402455209898148,0.731796869780582,-0.195978179470652,0.402455209898148,-0.620573426349537,1.00088859926695,0.402455209898148,-1.64360206259722,2,-0.0221400369807371,-0.620573426349537,0.731796869780582,1.15639211665947,0.402455209898148,-0.0221400369807371,0.899060754896162,-0.620573426349537,-0.620573426349537,1.15639211665947,1.42548384614583,1.42548384614583
"Mbd2",0.632737111052136,0.632737111052136,0.632737111052136,1.97631276267981,-0.0102162968435917,-1.10935240745424,-1.10935240745424,-1.10935240745424,-1.10935240745424,0.17655440833722,-0.466398999558507,0.536603543897282,0.632737111052136,0.632737111052136,-1.56553511016915,-0.0102162968435917,1.73187322166278,1.73187322166278,-0.466398999558507,0.17655440833722,0.986579905162926,0.986579905162926,0.17655440833722,1.52013005996489,-0.0102162968435917,0.17655440833722,-1.56553511016915,-0.466398999558507,-1.10935240745424,0.17655440833722,1.08891981376705,-1.56553511016915,0.986579905162926,-0.466398999558507,-1.10935240745424,-0.466398999558507,-0.466398999558507,-1.91937790427994,0.632737111052136,0.17655440833722,-1.10935240745424,1.27569051894786,-0.466398999558507
"Mcl1",1.32160914774631,0.462966919563968,0.462966919563968,1.70721152946179,1.32160914774631,0.805345530453093,0.0215641196011217,-1.66408329025955,1.08508922451288,-0.419838680361725,-1.04196098531064,-0.276337684544947,1.83002444923325,1.08508922451288,1.08508922451288,-0.600558185347791,0.0215641196011217,1.32160914774631,-1.04196098531064,0.363942730490246,0.0215641196011219,-2,-0.297025760590269,0.363942730490246,0.0215641196011217,-1.04196098531064,-2,-1.04196098531064,1.32160914774631,-0.419838680361725,0.805345530453093,0.0215641196011219,-0.419838680361725,0.0215641196011219,0.462966919563968,0.363942730490246,0.0215641196011219,0.742710613623756,-0.419838680361725,-0.419838680361725,-1.66408329025955,-1.04196098531064,-1.04196098531064
"Moxd1",-0.569745755273035,-0.569745755273035,-0.569745755273035,-0.569745755273035,-0.569745755273035,0.352326157187869,-0.569745755273035,0.352326157187869,-0.569745755273035,-0.952440175976069,-0.0303682635151654,0.371746481297131,-0.952440175976069,-0.952440175976069,-0.952440175976069,0.352326157187869,-0.569745755273035,-0.569745755273035,0.891703648945738,-0.952440175976069,0.891703648945738,-0.952440175976069,1.04838672000057,-0.952440175976069,0.352326157187869,-0.952440175976069,0.509009228242703,0.509009228242703,-0.569745755273035,0.509009228242703,1.57123892377646,-0.952440175976069,-0.952440175976069,-0.0303682635151654,2,-0.0303682635151654,0.509009228242703,1.33930209183443,1.18854450307342,-0.0303682635151654,-0.569745755273035,0.891703648945738,-0.0303682635151654
"Mpeg1",1.77365627148015,1.41040131077494,0.282028340306797,0.942084214858003,1.41040131077494,0.942084214858003,-0.84634463016135,0.282028340306797,-0.84634463016135,0.942084214858004,-1.31466172607829,0.738331373659038,0.942084214858004,1.85308168648222,0.942084214858004,-0.84634463016135,0.942084214858003,1.77365627148015,0.942084214858004,-1.31466172607829,-1.31466172607829,-1.31466172607829,0.00545002302412317,0.473767118941063,-0.84634463016135,-1.31466172607829,0.942084214858004,-1.31466172607829,-0.84634463016135,-0.186288755610143,0.282028340306797,-1.31466172607829,-0.186288755610143,-0.186288755610143,-0.84634463016135,-0.186288755610143,-0.186288755610143,0.110512158235859,-1.31466172607829,-1.31466172607829,0.282028340306797,-0.186288755610143,-0.186288755610143
"Mplkip",-1.10765506937945,-0.576143440018979,-2,0.332481691857363,-0.199029937503113,0.709595194373229,1.1270463094457,-0.576143440018979,-1.10765506937945,0.863993321217838,0.863993321217838,-0.50121624883974,-0.28363148234725,-0.576143440018979,0.332481691857363,1.2411068237337,-0.199029937503113,-0.576143440018979,0.749932806929838,0.749932806929838,1.15650527888957,0.749932806929838,-0.576143440018979,-0.953256942534846,0.332481691857363,1.15650527888957,-1.48476857189532,-0.576143440018979,0.332481691857363,0.624993649529092,2,-2,1.15650527888957,-0.576143440018979,0.863993321217838,-1.48476857189532,-0.576143440018979,0.773552706711237,1.06606466438297,0.486879818701971,-1.10765506937945,-0.576143440018979,-0.044631810658504
"Ms4a4c",1.43486490007676,0.709338535536892,0.336366699021585,2,-1.08795369547053,0.336366699021585,0.336366699021585,0.709338535536892,-0.189307579966819,-1.46092553198584,-0.0366051374937225,0.480567653363622,1.52431224646733,0.625666130963623,-0.562279416482126,-0.189307579966819,0.998637967478931,0.336366699021585,0.336366699021585,-0.0366051374937225,1.64787925395329,-0.0366051374937225,-0.40957697400903,-0.562279416482126,1.2350128145253,-1.46092553198584,-0.0366051374937225,-0.562279416482126,1.43486490007676,0.862040978009989,1.2350128145253,-1.46092553198584,-1.46092553198584,-1.46092553198584,0.336366699021585,-1.46092553198584,-1.46092553198584,0.0470672670795464,-1.46092553198584,0.625666130963623,-1.08795369547053,-0.562279416482126,-0.562279416482126
"Ms4a6c",1.8028383975262,1.53826764547139,-0.797222498239066,1.21445921477604,0.796997541018652,-0.797222498239066,0.796997541018652,-0.797222498239066,0.796997541018652,-1.21468417199645,0.379535867261268,0.515253551663283,1.120805971714,1.38537672376882,-0.208843315488899,0.796997541018652,0.796997541018652,1.53826764547139,-1.21468417199645,-1.21468417199645,-1.21468417199645,-1.21468417199645,0.253271777307891,-0.208843315488899,0.208618358268486,-1.21468417199645,-1.21468417199645,-1.21468417199645,-0.797222498239066,1.60906810732666,-0.797222498239066,-1.21468417199645,0.379535867261268,-1.21468417199645,0.208618358268486,-1.21468417199645,-0.208843315488899,0.0557274365659193,-0.208843315488899,1.60906810732666,0.796997541018652,-0.208843315488899,-0.208843315488899
"Msn",1.72375310188963,1.52258647035748,-0.815659571400907,0.993454519117664,0.0888974738583785,1.28465684541493,-0.815659571400907,1.28465684541493,1.28465684541493,-1.19108466542038,-1.19108466542038,0.655858159656746,2,1.147161376338,0.618029425098191,0.61802942509819,1.52258647035748,0.0888974738583785,-0.286527620161095,-0.286527620161095,-1.19108466542038,-1.19108466542038,0.242604331078717,-1.19108466542038,0.61802942509819,-1.19108466542038,-1.19108466542038,-1.19108466542038,0.0888974738583785,0.618029425098191,0.0888974738583785,0.242604331078717,0.618029425098191,-1.19108466542038,-0.815659571400907,-1.19108466542038,0.242604331078717,-1.48228699171764,-0.286527620161095,0.242604331078717,-0.815659571400907,-0.286527620161095,-0.286527620161095
"Mt1",0.616217490021322,0.717997684936629,-0.172852355896697,1.55573351943611,1.150856418127,0.990844060321792,0.392037103217625,0.133239839514248,0.133239839514248,-0.215357386926363,0.667878767619931,-1.96381164856723,2,0.882492980115187,1.39871645064804,0.813958605225663,1.22548466195321,1.22548466195321,0.235020034429555,0.330980954718589,-0.0909405472894493,0.133239839514248,-0.786716445756932,0.742507011446137,-0.349737810992826,-2,-0.655830006403772,-0.495817648598559,-0.771659313000865,0.0248887593076429,0.133239839514248,0.813958605225663,0.0248887593076429,-0.0909405472894493,-0.349737810992826,-0.655830006403772,-0.655830006403772,-0.589983957226833,-1.03045657670424,-2,0.133239839514248,-1.03045657670424,-2
"Mx1",1.65666816021027,1.1376398095773,1.85399358106583,1.1376398095773,-0.63692984229986,-0.63692984229986,-0.63692984229986,-0.63692984229986,0.250354983638719,-1.00518631760547,-1.00518631760547,0.520847827946743,2,1.65666816021027,1.28841168490465,-0.63692984229986,0.769383334271686,1.42328172321417,0.401126858966074,-1.00518631760547,-1.00518631760547,-1.00518631760547,0.686768772602946,-1.00518631760547,0.769383334271686,1.05502524790856,-1.00518631760547,-0.117901491666892,-0.63692984229986,-0.117901491666892,1.1376398095773,-1.00518631760547,-1.00518631760547,-1.00518631760547,-0.63692984229986,-1.00518631760547,-1.00518631760547,0.115484945329203,-1.00518631760547,0.401126858966074,-0.63692984229986,-0.117901491666892,-0.117901491666892
"Npc2",0.903548842619153,0.598128494900711,-1.29931601254623,1.1530954369286,0.204373183205132,-0.350593758822761,0.598128494900711,0.598128494900711,0.204373183205132,-1.69307132424181,-1.69307132424181,-0.111148442026212,1.31430706726092,1.7080623789565,1.1530954369286,-1.29931601254623,1.1530954369286,2,0.759340125233026,-0.189382128490446,0.204373183205133,-1.69307132424181,0.287351127073213,1.1530954369286,0.598128494900711,0.204373183205133,-0.744349070518339,-0.744349070518339,0.598128494900711,0.204373183205133,-1.29931601254623,-0.744349070518339,-0.189382128490446,-0.189382128490446,-0.350593758822761,-0.744349070518339,-1.69307132424181,0.847675089210162,-1.69307132424181,-0.189382128490446,0.903548842619153,-0.744349070518339,0.204373183205133
"Nrxn2",-0.588582170110935,-0.588582170110935,-0.588582170110935,-0.588582170110935,0.45031149934682,0.45031149934682,0.45031149934682,-0.588582170110935,0.45031149934682,-1.0197620006993,-1.0197620006993,0.65594946568424,-1.0197620006993,-1.0197620006993,-1.0197620006993,0.45031149934682,-0.588582170110935,-0.588582170110935,1.05802533821621,0.0191316687584518,1.05802533821621,0.0191316687584518,0.626845507627838,0.626845507627838,-0.588582170110935,0.626845507627838,-1.0197620006993,0.0191316687584518,-0.588582170110935,-1.0197620006993,-0.588582170110935,2,-1.0197620006993,0.0191316687584518,-0.588582170110935,-1.0197620006993,0.0191316687584518,0.292396447828762,1.89678125574741,0.626845507627838,0.45031149934682,1.05802533821621,0.0191316687584518
"Oas1a",0.471038835430818,-0.105417135744098,-0.105417135744098,2,1.19728746980284,-0.105417135744098,-1.09087512743459,0.471038835430818,0.471038835430818,-0.514419156259669,-1.49987714795016,0.195004247926544,0.788285449287263,1.77374344097775,-1.49987714795016,0.88004085594639,1.19728746980284,1.67565521601871,-1.49987714795016,0.471038835430819,-0.514419156259669,0.0620368149152467,-0.0616685960382484,-1.49987714795016,-0.105417135744098,1.26665319550314,0.0620368149152467,-1.49987714795016,0.471038835430818,-1.49987714795016,-0.105417135744098,-1.49987714795016,-1.49987714795016,1.04749480660573,0.471038835430818,0.0620368149152467,-0.514419156259669,-0.831665770116114,0.471038835430819,0.788285449287263,0.471038835430818,-0.514419156259669,-0.514419156259669
"Oasl2",1.42900365321309,1.62372542363678,1.53124073418994,0.642113634079772,0.858642047809855,1.03555864364643,-0.703083738680392,-0.703083738680392,-0.703083738680392,-0.309638729113735,-0.982237415493817,0.3041325651343,1.92468574375659,1.42900365321309,1.70815733002651,1.42900365321309,1.62372542363678,1.98731100683994,0.083806280452923,0.362959957266348,-0.982237415493817,-0.309638729113735,-0.309638729113735,-0.982237415493817,-0.703083738680392,0.083806280452923,-0.982237415493817,-0.982237415493817,-0.703083738680392,-0.982237415493817,-0.703083738680392,-0.982237415493817,0.083806280452923,-0.309638729113735,-0.703083738680392,-0.982237415493817,-0.309638729113735,-1.1987658292239,-0.982237415493817,-0.982237415493817,-0.03048505230031,-0.309638729113735,-0.309638729113735
"Olfr421-ps1",-0.822973188378752,-0.822973188378752,-0.822973188378752,-0.822973188378752,-0.822973188378752,0.927713128091535,1.20951068339486,0.927713128091535,-0.822973188378752,0.201112657282017,0.201112657282017,0.564412892686776,-1.18627342378351,0.201112657282017,-1.18627342378351,0.927713128091535,-0.822973188378752,-0.822973188378752,0.564412892686776,-1.18627342378351,-1.18627342378351,0.564412892686776,0.640972892375067,-1.18627342378351,-0.822973188378752,0.201112657282017,0.846210447990103,0.201112657282017,0.564412892686776,0.846210447990103,-0.822973188378752,-0.310930265548368,-0.310930265548368,0.201112657282017,-0.822973188378752,0.564412892686776,0.201112657282017,0.989327944674041,-1.18627342378351,0.564412892686776,0.0523699698563916,2,0.564412892686776
"Paqr5",-0.89546861328317,-0.89546861328317,-0.89546861328317,-0.052102750918871,0.791263111445428,2,-0.052102750918871,0.441234652952604,-0.052102750918871,-0.402131209411695,0.0912061944597798,0.0174430199238554,-1.24549707177599,-1.24549707177599,-1.24549707177599,0.441234652952604,-0.89546861328317,0.441234652952604,0.441234652952604,-0.402131209411695,0.0912061944597798,-0.402131209411695,-0.402131209411695,-1.24549707177599,-0.89546861328317,-1.24549707177599,-0.402131209411695,2,0.791263111445428,0.71273781831658,0.441234652952604,-0.402131209411695,-1.24549707177599,0.0912061944597798,-0.052102750918871,0.71273781831658,0.441234652952604,1.01309734995293,-0.402131209411695,1.2846005153169,-0.89546861328317,0.441234652952604,0.934572056824079
"Parp14",1.40773298540063,1.40773298540063,0.532071670586611,2,1.17740393174689,0.895503952902246,-0.855818676725791,-0.855818676725791,0.0198426380882271,-1.21925095904143,-1.21925095904143,0.0920515617043344,1.044300703085,1.23904114315714,0.813971649431251,1.60247342547278,1.40773298540063,2,-0.343589644227407,-0.343589644227407,-1.21925095904143,0.532071670586611,-0.0616896653827676,-1.21925095904143,-0.855818676725791,-0.343589644227407,-0.343589644227407,-1.21925095904143,-0.855818676725791,-1.21925095904143,0.0198426380882271,-1.21925095904143,-0.343589644227407,0.532071670586611,-0.855818676725791,0.168639388270977,0.168639388270977,-1.50115093788607,-0.343589644227407,0.813971649431251,-0.855818676725791,-0.343589644227407,-0.343589644227407
"Pcdhgb7",1.30596561365232,1.23732494091074,0.890865674216587,1.8772845457476,0.803802677230885,1.61439280485791,0.758624632070672,0.565524257154384,0.405616963651762,-0.346012125213879,-0.346012125213879,-2,1.10104213606877,1.07249052747861,0.723974272121604,0.4605270643115,0.229956809427849,0.932854375422461,-0.283393859361291,-1.23643065795019,-0.548240077409598,-0.283393859361291,-2,-0.776350735118966,-0.831260835778704,-0.107733705137377,-0.107733705137377,-0.346012125213879,0.615793425503948,0.245273963281532,0.565524257154384,0.4605270643115,0.758624632070672,-0.164387271951856,-0.433075122199581,-1.23643065795019,-0.222898660347394,-0.397738572098845,-1.03795546732147,0.377515005427447,-1.85796217335698,-0.107733705137377,-1.34461150456784
"Pfn1",0.575366123170358,2,0.575366123170358,1.74010866757917,0.844699234427835,-0.179247083179238,0.245729035876182,-0.778217281730891,-0.179247083179238,-2,0.844699234427835,-0.82231734091613,0.844699234427835,1.01869331392407,0.419723115372415,-0.778217281730891,0.844699234427835,1.26967535348326,0.419723115372415,0.150390004114937,-1.20319340078631,-0.604223202234658,-0.485980730690003,1.01869331392407,0.245729035876182,-0.179247083179238,0.419723115372415,0.419723115372415,-1.80216359933796,0.150390004114937,-0.778217281730891,0.419723115372415,-2,0.647441016263592,1.26967535348326,-0.604223202234658,-0.179247083179238,0.317803928969416,-0.604223202234658,-0.179247083179238,-1.80216359933796,-0.179247083179238,-1.20319340078631
"Pik3ap1",1.84946960164255,0.0387542791423133,-0.866603382107806,1.84946960164255,-0.866603382107806,0.56835456071424,0.944111940392432,0.0387542791423133,0.944111940392432,-0.337003100535878,-1.242360761786,0.934472376285206,1.62755512385809,1.47371222196436,0.568354560714241,-0.866603382107806,0.944111940392432,0.944111940392432,-1.242360761786,-1.242360761786,0.192597181036048,-1.242360761786,0.923542145068893,-1.242360761786,0.0387542791423133,-1.242360761786,-1.242360761786,-1.242360761786,0.56835456071424,0.859814627792169,0.0387542791423133,0.568354560714241,0.192597181036048,-1.242360761786,0.0387542791423133,0.568354560714241,0.859814627792169,-1.53382082886393,-1.242360761786,0.859814627792169,-0.866603382107806,-0.337003100535878,-0.337003100535878
"Plac8",1.02547830304296,1.76478293747521,0.438659201614602,1.76478293747521,-0.564514678257893,-0.564514678257893,-0.564514678257893,-0.564514678257893,-0.564514678257893,-0.980869456702029,-0.980869456702029,0.691847409781275,2,1.61229740447132,1.02547830304296,-0.564514678257893,1.02547830304296,2,-0.980869456702029,0.609123524598826,-0.980869456702029,-0.980869456702029,0.483194222574945,-0.980869456702029,-0.564514678257893,1.02547830304296,-0.980869456702029,0.0223044231704667,-0.564514678257893,0.0223044231704667,-0.564514678257893,-0.980869456702029,-0.980869456702029,0.0223044231704667,-0.564514678257893,-0.980869456702029,-0.980869456702029,0.28617366861071,1.83539567263765,-0.980869456702029,-0.564514678257893,0.0223044231704667,0.0223044231704667
"Pomp",0.806488086131652,0.49232632627852,1.53339780984404,1.07862738094092,0.806488086131652,-0.920319653135726,-0.334018598473324,-0.334018598473324,-0.334018598473324,-0.465549224232605,-1.50662070779813,-0.981160509954809,1.31867125103036,1.31867125103036,0.732370196367963,1.31867125103036,1.90497230569277,2,-0.465549224232605,0.220187031469251,0.220187031469251,0.49232632627852,-0.0107787953294847,-0.465549224232605,-0.920319653135726,-0.920319653135725,-0.465549224232605,0.49232632627852,-0.920319653135726,-0.920319653135725,-1.74666457788757,-0.0939747283838814,0.220187031469251,1.31867125103036,-0.334018598473324,-0.0939747283838814,-0.465549224232605,-0.23458339743387,-2,0.94709675518164,-0.334018598473324,-0.920319653135725,-0.920319653135725
"Ppa2",-0.565934917408726,-0.565934917408726,-0.565934917408726,-0.565934917408726,-0.565934917408726,-0.565934917408726,-0.565934917408726,1.00437148301658,-0.565934917408726,0.593171822937845,-0.977134577487462,1.0458049488117,-0.977134577487462,-0.977134577487462,-0.977134577487462,-0.565934917408726,-0.565934917408726,-0.565934917408726,2,-0.977134577487462,1.3233227185495,-0.977134577487462,1.09102555801981,-0.977134577487462,-0.565934917408726,-0.977134577487462,0.0136184527645596,0.0136184527645596,-0.565934917408726,0.593171822937845,1.00437148301658,0.0136184527645596,-0.977134577487462,-0.977134577487462,0.424818112843295,0.0136184527645596,0.593171822937845,1.00437148301658,0.593171822937845,1.00437148301658,2,0.0136184527645596,1.00437148301658
"Psmb10",0.329479296303716,1.91043281293339,1.91043281293339,0.9129622002783,0.9129622002783,0.9129622002783,-0.667991316351372,-0.667991316351372,0.329479296303716,-0.0845084123767876,-1.08197902503188,0.995215781725849,1.49644510425288,0.498974491597796,1.7182750090132,-0.667991316351372,1.3269499089588,1.3269499089588,-0.0845084123767876,-1.08197902503188,-0.0845084123767876,-1.08197902503188,1.08245739557238,0.498974491597796,-0.667991316351372,-1.08197902503188,-1.08197902503188,-1.08197902503188,-0.667991316351372,-0.0845084123767876,-0.667991316351372,-1.08197902503188,-1.08197902503188,-1.08197902503188,-0.667991316351372,-1.08197902503188,-1.08197902503188,-1.40309283907006,0.498974491597796,-0.0845084123767876,0.329479296303716,-0.0845084123767876,1.49644510425288
"Psmb8",1.31459192038786,0.488631813702083,1.31459192038786,0.488631813702083,-0.166969605587319,-1.28772763448859,-0.166969605587319,-0.166969605587319,-0.166969605587319,-1.75288424410046,-1.75288424410046,-0.730150896761024,1.14423323299149,1.14423323299149,1.3934813247711,1.60938984260336,0.488631813702083,2,0.488631813702084,0.488631813702084,0.488631813702084,0.849435310775986,-0.271322718125287,0.0234752040902133,-0.166969605587319,0.488631813702084,-0.632126215199189,-1.75288424410046,-0.166969605587319,0.0234752040902133,-1.28772763448859,-1.75288424410046,-1.75288424410046,-0.632126215199189,-1.28772763448859,0.849435310775986,0.0234752040902133,-0.337328292983689,0.0234752040902133,0.0234752040902133,0.488631813702083,1.14423323299149,-0.632126215199189
"Ptma",0.620714081087482,1.40934046110458,0.778344723567726,1.40934046110458,1.51288919011523,1.29951231658291,-0.198106490567439,0.923350858086681,0.620714081087482,0.778344723567726,0.536437975980065,-1.90042378549899,0.991721597100044,1.18259371462983,-0.477367335994963,0.0438002570202215,1.95695537873193,0.778344723567726,0.661426121614643,-0.263990462462644,-0.998534929010148,-0.0731183449328607,-1.15616557149039,0.0995464880722974,0.0438002570202215,-0.719274083582623,-0.998534929010148,-0.477367335994963,0.257177130552541,0.0995464880722974,0.0438002570202215,0.0995464880722974,-0.263990462462644,0.257177130552541,-0.807662811480364,-0.719274083582623,-2,-0.881616327057066,-1.73307939555765,-0.719274083582623,0.0438002570202215,-0.0731183449328607,-0.998534929010148
"Qdpr",-1.832923580271,-1.09532191923222,-0.571985212205629,-0.571985212205629,1.0948846424614,0.165616448833142,0.903218109871912,1.42655481689851,0.688953155859738,-0.357720258193454,-0.077297121363368,-1.80636618115851,-1.09532191923222,-2,-0.357720258193454,0.165616448833142,-1.09532191923222,0.446039585663228,-1.09532191923222,1.183641246702,0.571547935434805,0.379881402845317,-0.985036666919661,0.165616448833142,0.165616448833142,-0.689390432630562,-0.357720258193454,-0.357720258193454,0.446039585663228,0.903218109871912,1.57216447098073,0.571547935434805,1.83248630350017,1.42655481689851,1.0948846424614,-0.357720258193454,-1.09532191923222,0.338999917673622,1.04882776395414,-0.357720258193454,-0.166053725603965,1.183641246702,-1.09532191923222
"Rab21",1.67152808108076,0.820002490810008,0.616817733739871,0.616817733739871,0.616817733739871,0.104833036246559,-0.234707856530883,0.104833036246559,-0.672452201554766,0.179073388715987,0.179073388715987,-1.81941051257022,1.61619015042014,0.721799038563565,0.866825427858456,0.616817733739871,1.30456977288234,1.67152808108076,0.179073388715987,-0.332911308777325,-0.332911308777325,-1.72716254889566,-0.187884919482435,0.866825427858456,0.999224148103131,0.721799038563565,-0.0554861992377597,-0.672452201554766,-1.28941820387177,0.179073388715987,0.382258145786124,-1.72716254889566,-0.0554861992377597,0.999224148103131,-0.234707856530883,-2,-0.672452201554766,-0.672452201554767,-0.672452201554766,0.561479803079247,-0.672452201554766,-1.72716254889566,-0.0554861992377597
"Rbm3",1.50174549005802,0.797299504189218,1.18898814811467,1.35319884538181,-0.074895341904917,1.35319884538181,0.272887296811228,0.272887296811228,0.797299504189218,-0.175482506749563,0.348929700628427,0.0463258806784382,1.53677078683082,1.18898814811467,0.740618344553882,0.797299504189218,0.797299504189218,0.557046403104878,-0.175482506749563,-0.523265145465708,-0.523265145465708,0.557046403104878,-0.623852310310354,0.740618344553882,-2,-0.523265145465708,-0.175482506749563,0.108676599544087,-0.523265145465708,-2,0.557046403104878,0.108676599544087,-0.175482506749563,-1.60357669403629,-0.523265145465708,-2,-0.971634949026499,-0.239106039172059,-0.523265145465708,-0.175482506749563,-0.523265145465708,-0.523265145465708,0.557046403104878
"Rerg",0.0717066956805559,-0.946970445352274,-0.946970445352274,-0.946970445352274,-0.946970445352274,0.667594623526598,1.41832462803139,0.0717066956805559,0.0717066956805559,-1.36975965853906,0.24480541033981,0.215702668058272,-1.36975965853906,-1.36975965853906,-0.351082517506232,-0.946970445352274,-0.946970445352274,-0.946970445352274,-0.351082517506232,-1.36975965853906,-1.36975965853906,0.667594623526598,0.24480541033981,-0.351082517506232,-0.946970445352274,-0.351082517506232,0.24480541033981,0.24480541033981,1.09038383671339,0.995535414844602,-0.946970445352274,0.24480541033981,-1.36975965853906,0.24480541033981,1.41832462803139,0.667594623526598,1.26348255137264,0.339653832208594,1.26348255137264,2,1.91281784051381,1.26348255137264,1.26348255137264
"Rev3l",-1.98215471776089,0.228016131624613,-0.877069293068137,-1.98215471776089,-0.877069293068137,-0.877069293068137,-0.877069293068137,-0.877069293068137,-0.230635759529365,-0.689287650683343,0.125122285929764,-0.48423280291122,-0.689287650683343,-1.33572118422211,-1.33572118422211,-1.98215471776089,0.228016131624613,-0.877069293068137,-0.230635759529365,-0.689287650683343,0.661560397390445,0.661560397390445,-0.0428541171445705,0.125122285929764,0.228016131624613,2,-0.230635759529365,0.874449665163385,0.583774177083742,1.23020771062251,0.228016131624613,0.415797774009407,-0.230635759529365,0.661560397390445,0.228016131624613,0.874449665163385,0.874449665163385,1.52088319870216,1.38216085056246,1.52088319870216,0.583774177083742,0.874449665163385,0.874449665163385
"Rnf208",-0.829231686716779,-1.91783212513405,-0.192441251974066,-0.829231686716779,-0.192441251974066,0.25936875170049,-0.192441251974066,-0.829231686716779,-0.829231686716779,1.08113961751136,0.686445670136182,-0.675351647255237,0.158009813259153,0.158009813259153,-1.28104169039134,-0.829231686716779,-1.91783212513405,-0.829231686716779,0.686445670136182,-0.644251255648622,2,0.158009813259153,-0.644251255648622,0.444349182768647,0.896159186443203,0.444349182768647,0.158009813259153,0.444349182768647,0.896159186443203,1.24661025167642,-0.192441251974066,1.39629664791452,0.686445670136182,-0.644251255648622,0.25936875170049,-0.192441251974066,-0.644251255648622,-0.192441251974066,0.444349182768647,1.39629664791452,-0.829231686716779,1.24661025167642,-1.28104169039134
